date,equity,return
2023-01-06,1.0015037593984961,0.0015037593984961605
2023-01-10,0.9806118073849257,-0.020860582716252768
2023-01-16,1.0089201474582539,0.028868039177317575
2023-01-18,1.0746471214762792,0.06514586331099596
2023-01-27,1.0637377196877722,-0.010151613092789365
2023-01-30,1.1071100425812737,0.040773512202079386
2023-01-31,1.132752606802613,0.023161712237342487
2023-01-31,1.219876896003668,0.0769137838905338
2023-02-06,1.2466247749277835,0.021926703433552814
2023-02-16,1.2441340161367191,-0.001998001998001851
2023-02-16,1.305536174332769,0.049353331232527185
2023-02-20,1.3380825896506323,0.024929539263435
2023-03-02,1.323746136408749,-0.01071417665304681
2023-03-06,1.3472381849884234,0.017746641847361265
2023-03-13,1.4678627862388072,0.08953472562939596
2023-03-17,1.471528777213429,0.0024975024975021115
2023-03-28,1.47672488503836,0.003531094943838562
2023-03-29,1.4903336485289864,0.009215503597525423
2023-03-31,1.581856475648595,0.06141096472588205
2023-04-03,1.6149877835542947,0.020944572668715213
2023-04-05,1.658051821634431,0.026665240764459558
2023-04-20,1.6168442438175403,-0.024853009585834474
2023-05-04,1.5982167076792688,-0.011520921826266892
2023-05-08,1.6027288948833316,0.0028232636928285293
2023-05-10,1.6293050608263429,0.016581822432886098
2023-05-11,1.6318056342224998,0.0015347484374034982
2023-05-12,1.6455092966727232,0.008397852147846434
2023-05-15,1.6248741549037942,-0.012540276624783644
2023-05-23,1.6408868888807784,0.009854753322685702
2023-05-29,1.6727740184695565,0.019432862682282625
2023-05-30,1.7366838050907019,0.03820586995942048
2023-06-01,1.7301188825436293,-0.003780148423005354
2023-06-05,1.7621414598107576,0.01850888837190698
2023-06-12,1.6986152670247037,-0.03605056360961864
2023-06-19,1.6679524528958127,-0.018051653440393153
2023-06-21,1.644780561326748,-0.0138924173341002
2023-06-27,1.6382819688928743,-0.003951039176090272
2023-06-29,1.608708270552775,-0.018051653440393153
2023-06-30,1.6983419179420556,0.05571777619970897
2023-07-04,1.7630188533965978,0.03808239952819016
2023-07-05,1.7754917594614008,0.00707474343837736
2023-07-10,1.8766501243054705,0.0569748433384766
2023-07-17,1.903108647375422,0.014098804421385338
2023-07-24,1.9653690579736514,0.03271511097597755
2023-08-01,1.9692567576119129,0.0019781015796951286
2023-08-01,1.98797718938082,0.009506343800292005
2023-08-04,2.0303407850668873,0.021309900290788653
2023-08-07,2.026284160121699,-0.001998001998001825
2023-08-10,1.9587763629053283,-0.03331605632860304
2023-08-16,1.950676722268667,-0.004135051244261334
2023-08-17,1.9411200242269784,-0.004899170596844978
2023-08-24,1.9221069620516162,-0.009794892607392452
2023-08-28,1.9182665885010637,-0.0019980019980018987
2023-09-05,2.0207913262481236,0.053446553446553656
2023-09-05,2.029183696586903,0.004153011857172149
2023-09-08,2.129798992092546,0.04958412374142297
2023-09-15,2.2244061447743047,0.044420695583486235
2023-09-18,2.1769947747200504,-0.021314169701264162
2023-09-25,2.076185202821053,-0.04630675878032879
2023-10-02,2.013172293687663,-0.030350331486694974
2023-10-03,1.992545426204186,-0.01024595239471204
2023-10-20,2.0285641734018385,0.01807675083537164
2023-10-26,1.9666679238980118,-0.030512344798059046
2023-11-02,2.0075498991337555,0.020787431746338757
2023-11-02,2.0656923866599852,0.028961913998410527
2023-11-03,2.1494159158974844,0.04053049223503787
2023-11-08,2.209768872204718,0.028078770544524154
2023-11-09,2.2866571136228613,0.03479469838917168
2023-11-10,2.4843643825899693,0.0864612660067215
2023-11-20,2.539873803384638,0.02234351014837853
2023-11-23,2.4401666295806397,-0.03925674325674309
2023-11-27,2.408675967716119,-0.012905127659225808
2023-11-29,2.4090665959138704,0.0001621754868596305
2023-12-08,2.4938855253680217,0.03520821283978484
2023-12-19,2.5697112675310705,0.03040466027479716
2023-12-29,2.678617871671667,0.0423808719355588
