ticker,timestamp,open,high,low,close,volume,bu,sd,ema_5,ema_10,ema_20,ema_50,sma_10,sma_20,sma_50,macd,macd_signal,macd_diff,adx,rsi,stoch,stoch_signal,bb_upper,bb_lower,bb_width,bb_position,atr,atr_ratio,mfi,vwap,vwap_ratio,obv,return_1d,return_5d,return_10d,return_20d,return_60d,return_120d,volatility,volatility_of_volatility,volume_sma,volume_ratio,volume_zscore,bu_sd_ratio,net_active_volume,active_volume_ratio,high_low_ratio,close_open_ratio,gap,trend_sma,above_trend,vol_regime,roc_5,roc_10,roc_20,cum_return_5d,cum_return_10d,cum_return_20d,price_rank_20d,price_rank_50d
CTG,2023-01-03,24475.515,25057.2,24386.025,25057.2,3478909.0,,,,,,,,,,,,,,,,,,,,,,,,,,3478909.0,,,,,,,,,,,,,,,0.026785714285714256,0.023765996343692926,,,0,,,,,,,,,
CTG,2023-01-04,25057.2,25862.61,24967.71,25504.65,5787222.0,,,,,,,,,,,,,,,,,,,,,,,,,,9266131.0,0.017857142857142794,,,,,,,,,,,,,,0.03508771929824567,0.017857142857142887,0.0,,0,,,,,,,,,
CTG,2023-01-05,25504.65,25728.375,25280.925,25504.65,2114651.0,,,,,,,,,,,,,,,,,,,,,,,,,,9266131.0,0.0,,,,,,,,,,,,,,0.017543859649122834,0.0,0.0,,0,,,,,,,,,
CTG,2023-01-06,25504.65,26175.825,25101.945,25594.14,6738319.0,,,,,,,,,,,,,,,,,,,,,,,,,,16004450.0,0.0035087719298245723,,,,,,,,,,,,,,0.041958041958042,0.0035087719298244812,0.0,,0,,,,,,,,,
CTG,2023-01-09,25683.63,26041.59,25683.63,26041.59,4253097.0,,,25615.131481481487,,,,,,,,,,,,,,,,,,,,,,,20257547.0,0.0174825174825175,,,,,,,,,,,,,,0.013745704467353919,0.013937282229965122,0.003496503496503559,,0,,,,,,,,,
CTG,2023-01-10,26131.08,26131.08,25549.395,25549.395,3056611.0,,,25593.21932098766,,,,,,,,,,,,,,,,,,,,,,,17200936.0,-0.018900343642611728,0.019642857142857073,,,,,,,,,,,,,0.022767075306479912,-0.022260273972602787,0.0034364261168385495,,0,,1.9642857142857133,,,1.9642857142857073,,,,
CTG,2023-01-11,25594.14,26086.335,25594.14,26041.59,3427008.0,,,25742.676213991774,,,,,,,,,,,,,,,,,,,,,,,20627944.0,0.01926444833625207,0.021052631578947212,,,,,,,,,,,,,0.018900343642611672,0.01748251748251751,0.0017513134851137955,,0,,2.1052631578947314,,,2.105263157894721,,,,
CTG,2023-01-12,26041.59,26131.08,25728.375,25862.61,2472390.0,,,25782.654142661184,,,,,,,,,,,,,,,,,,,,,,,18155554.0,-0.0068728522336769515,0.01403508771929829,,,,,,,,,,,,,0.01557093425605543,-0.006872852233676959,0.0,,0,,1.4035087719298212,,,1.403508771929829,,,,
CTG,2023-01-13,26041.59,26131.08,25415.16,26041.59,2975396.0,,,25868.96609510746,,,,,,,,,,,,,,,,,,,,,,,21130950.0,0.006920415224913379,0.0174825174825175,,,,,,,,,,,,,0.027491408934707976,0.0,0.006920415224913478,,0,,1.7482517482517512,,,1.7482517482517501,,,,
CTG,2023-01-16,26041.59,26847.0,25862.61,26847.0,5350309.0,,,26194.977396738308,25896.43069554096,,,25804.4415,,,,,,,,,,,,,,,,,,,26481259.0,0.030927835051546282,0.030927835051546282,,,,,,,,,,,,,0.036666666666666646,0.030927835051546386,0.0,,0,,3.0927835051546384,,,3.092783505154628,,,,
CTG,2023-01-17,26936.49,27428.685,26936.49,27383.94,3478411.0,,,26591.29826449221,26166.88693271533,,,26037.1155,,,,,,,,,,,,,,,,,,,29959670.0,0.020000000000000018,0.07180385288966717,0.09285714285714275,,,,,,,,,,,,0.01797385620915032,0.016611295681063013,0.003333333333333393,,0,,7.1803852889667175,9.285714285714278,,7.1803852889667175,9.285714285714274,,,
CTG,2023-01-18,27383.94,27607.665,27204.96,27518.175,3206460.0,,,26900.25717632814,26412.575672221632,,,26238.468,,,,,,,,,,,,,,,,,,,33166130.0,0.004901960784313708,0.05670103092783507,0.07894736842105243,,,,,,,,,,,,0.014634146341463478,0.004901960784313747,0.0,,0,,5.670103092783502,7.894736842105255,,5.670103092783507,7.894736842105243,,,
CTG,2023-01-19,27473.43,27831.39,26981.235,27831.39,5010496.0,,,27210.63478421876,26670.54191363588,,,26471.142,,,,,,,,,,,,,,,,,,,38176626.0,0.011382113821138296,0.0761245674740485,0.09122807017543844,,,,,,,,,,,,0.030546623794212177,0.01302931596091202,-0.0016260162601625645,,0,,7.61245674740484,9.12280701754385,,7.61245674740485,9.122807017543844,,,
CTG,2023-01-27,27831.39,27965.625,27025.98,27160.215,3428130.0,,,27193.828189479176,26759.5733838839,,,26627.749499999998,,,,,,,68.56886596751829,77.5,,,,,,680.7632142857149,0.025064721110849633,80.58399373597487,26206.845290996334,1.0363786521581522,34748496.0,-0.024115755627009627,0.04295532646048117,0.061188811188811254,,,,,,,,,,,,0.03459637561779244,-0.02411575562700962,0.0,,0,,4.29553264604811,6.118881118881122,,4.295532646048117,6.118881118881125,,,
CTG,2023-01-30,26847.0,26981.235,26578.53,26623.275,3741877.0,,,27003.64379298612,26734.791859541372,,,26685.917999999998,,,,,,,58.51633379055396,55.22388059701499,,,,,,673.6861989795925,0.02530440747727665,74.76542954916971,26329.0597461063,1.011174544656393,31006619.0,-0.01976935749588138,-0.008333333333333304,0.022336769759450315,,,,,,,,,,,,0.015126050420168131,-0.00833333333333328,-0.011532125205930813,,0,,-0.8333333333333279,2.233676975945022,,-0.8333333333333304,2.2336769759450315,,,
CTG,2023-01-31,26578.53,27294.45,26399.55,27294.45,3450966.0,,,27100.579195324084,26836.547885079304,,,26860.423499999997,,,,,,,65.35384755155616,76.56250000000003,69.76212686567168,,,,,689.4871847667646,0.025261076327486524,73.73988619379337,26469.815602167717,1.0311537643565885,34457585.0,0.025210084033613356,-0.0032679738562090277,0.06830122591943955,,,,,,,,,,,,0.03278688524590169,0.026936026936027008,-0.0016806722689076614,,0,,-0.32679738562090765,6.830122591943959,,-0.32679738562090277,6.8301225919439545,,,
CTG,2023-02-01,27294.45,27428.685,25504.65,25952.1,4348814.0,,,26717.752796882727,26675.73917870125,,,26851.4745,,,,,,,48.23140625666103,29.687499999999957,53.824626865671654,,,,,777.6691715691385,0.029965558531646324,66.66182932828312,26493.139564119163,0.979578125770646,30108771.0,-0.049180327868852514,-0.05691056910569103,-0.003436426116838587,,,,,,,,,,,,0.07413793103448275,-0.049180327868852534,0.0,,0,,-5.691056910569108,-0.34364261168385496,,-5.691056910569103,-0.3436426116838587,,,
