date,equity,return
2021-01-25,1.0677226964652156,0.06772269646521564
2021-01-28,0.9279893503192199,-0.13087044661370834
2021-01-29,0.9406312553634867,0.013622898840291765
2021-02-01,0.979438272858239,0.041256355530899624
2021-02-03,0.9992227744522677,0.020199845301422263
2021-02-03,0.9468613594255707,-0.05240214331123443
2021-02-04,0.8614363105453259,-0.0902191730921086
2021-02-04,0.9433787148246828,0.09512299780756164
2021-02-18,0.9643179354134676,0.02219598583234533
2021-03-01,1.0953091952559473,0.13583824901723404
2021-03-02,1.0866140940734033,-0.007938490081343787
2021-03-10,1.136705351975746,0.04609847983341068
2021-03-11,1.2120023636873518,0.06624145085683787
2021-03-18,1.2902194992459994,0.06453546453546731
2021-03-26,1.2387157036727479,-0.03991863059219775
2021-03-26,1.1836278308511878,-0.04447176431058906
2021-03-30,1.1674469992605918,-0.013670539986339894
2021-03-30,1.0271403596601978,-0.1201824491298175
2021-03-30,0.9985117722131238,-0.02787212787212938
2021-04-01,1.0131023205687317,0.014612294778727625
2021-04-12,1.001067465453518,-0.011879209899013544
2021-04-14,0.9990673306574073,-0.001998001998001922
2021-04-19,0.9910647391699434,-0.00801006222693514
2021-04-20,0.9472488409028296,-0.044210934498397504
2021-04-22,0.9453562358261008,-0.0019980019980018592
2021-04-28,0.9082226936654632,-0.03927994628203669
2021-04-28,0.906408062908889,-0.0019980019980018592
2021-05-05,0.9310543440221813,0.02719115387631975
2021-05-11,0.9121966426146036,-0.020254136107793554
2021-05-11,0.893000520909626,-0.021043841654532165
2021-05-12,0.9052096019727274,0.013671975298138794
2021-05-14,0.8950696137341266,-0.011201812504532246
2021-05-14,0.878365620249522,-0.0186622283097261
2021-05-19,0.8701649774853976,-0.009336251983308378
2021-05-21,0.8186768444029747,-0.059170541695682984
2021-05-24,0.8874757062969804,0.08403665300217172
2021-05-25,0.8871954049459453,-0.0003158411537873845
2021-06-02,0.9124173839113797,0.028428888184977893
2021-06-02,1.0474957129853055,0.14804444923535745
2021-06-15,1.1128481573261086,0.06238922367954368
2021-06-15,1.116794821620328,0.003546453546458821
2021-06-25,1.0758441370656573,-0.03666804659360479
2021-06-28,1.169171341083494,0.08674788549983153
2021-07-02,1.0900478875084807,-0.06767481445592748
2021-07-02,1.0966905369728202,0.0060939060939081
2021-07-06,1.1006482198252088,0.0036087507997588923
2021-07-06,1.084962025481063,-0.014251778235408203
2021-07-08,1.0801037064289631,-0.00447787013554286
2021-07-13,1.0779456570654689,-0.001998001998001789
2021-07-13,1.0895678059936142,0.010781757737013202
2021-07-15,1.0868192383439585,-0.0025226219373738765
2021-07-19,1.0677055159086901,-0.01758684587180572
2021-07-20,1.0595858772661122,-0.007604754795771064
2021-07-21,1.0841807975468445,0.023211823419344656
2021-07-23,1.1003538326920161,0.014917286103725723
2021-07-30,1.085953597718731,-0.013086913086906788
2021-08-25,1.091068918605598,0.004710441493644704
2021-08-25,1.103575324358413,0.011462525913393577
2021-08-30,1.1168966416322819,0.012071053946058024
2021-08-30,1.084759431425329,-0.02877366535903106
2021-08-30,1.1924202619342472,0.09924857750944482
2021-08-31,1.2107942771917204,0.015409009595046977
2021-09-01,1.2190497995717962,0.006818270069150997
2021-09-06,1.2330919794601085,0.011518955085546699
2021-09-09,1.2444555430329047,0.009215503597527076
2021-09-15,1.444312401701691,0.160597829137157
2021-09-21,1.4414266626373522,-0.001998001998001976
2021-09-22,1.5437234519454492,0.07096912521440835
2021-09-29,1.481667258230737,-0.04019903541434637
2021-09-29,1.5576669604232367,0.05129336682734754
2021-10-07,1.586941295780838,0.01879370629370424
2021-10-12,1.6446848371281202,0.03638669023284192
2021-10-13,1.6017514406500637,-0.026104330452164263
2021-10-13,1.6865447786991226,0.052937887800273066
2021-10-19,1.7412155781326673,0.03241586000207686
2021-10-28,1.755660450246362,0.00829585508830906
2021-10-29,1.7361512432123194,-0.011112175495725806
2021-11-03,1.6608200054764366,-0.04338978993356642
2021-11-04,1.718141989291583,0.03451426622158412
2021-11-10,1.7765800864484003,0.03401237937320424
2021-11-17,1.8558823672826144,0.04463760538527075
2021-11-19,1.6563730263407983,-0.10750107035821342
2021-11-19,1.4730269611408513,-0.1106912889091105
2021-11-23,1.484219271967166,0.0075981710597113105
2021-11-24,1.4953800236179233,0.0075196110585229676
2021-11-29,1.4781789918063604,-0.011502782931356025
2021-11-30,1.510211008271035,0.021669917271338594
2021-12-08,1.507193603659105,-0.00199800199800191
2021-12-09,1.518292755293169,0.00736411805830272
2021-12-10,1.5178504235420298,-0.00029133495473600355
2021-12-20,1.4587133940533785,-0.0389610389610395
2021-12-27,1.4435964703538422,-0.010363189754178066
2021-12-31,1.4615920481235312,0.012465795074490738
2021-12-31,1.4586717842911168,-0.00199800199800178
2021-12-31,1.4564009829504,-0.00155675962555222
