date,equity,return
2022-04-22,0.8570880946296221,-0.14291190537037787
2022-05-04,0.8506235440657324,-0.007542457542457481
2022-05-23,0.8872789963681451,0.04309244971895601
2022-05-27,1.0340072527838293,0.16536879269798982
2022-07-18,1.047297573634956,0.012853218210361199
2022-09-19,1.0271842939042906,-0.019204932998036422
2022-10-13,1.0160600132289237,-0.01082987808651535
2022-10-13,0.831257238071451,-0.18188175181718882
2022-10-21,0.903924384211692,0.0874183619848309
2022-10-27,0.9889075044202814,0.09401574035720131
2022-10-28,0.9448065331972149,-0.04459564825420089
2022-11-14,0.632591098941473,-0.330454355770814
2022-11-18,0.652044307488425,0.03075163178790139
2022-11-21,0.5673652641966774,-0.12986700799201553
2022-11-28,0.5838043741803429,0.028974473802060148
2022-11-29,0.8496803173166685,0.45541958041957714
2022-12-05,0.9720776769320894,0.14405107088034907
2022-12-30,0.9701354637913661,-0.0019980019980018653
2022-12-30,0.8527829036365441,-0.12096512758764526
