Mã,Sàn,Ngành ICB - cấp 2,Năm,Lợi nhuận sau thuế thu nhập doanh nghiệp,TỔNG CỘNG TÀI SẢN,GTCL tài sản cố định vô hình,NỢ PHẢI TRẢ,VỐN CHỦ SỞ HỮU,price,marketcap,avg20_volume,Slcp,eps,pe,bvps,pb,roe
MSN,HOSE,Thực phẩm và đồ uống,2023.0,1869.9270000000001,147383.472,12106.237000000001,109146.231,38237.241,67000.0,95866460.0,2506.0849999999996,1430842686.5671642,1306.87113094611,51.26748798215117,18262.667339547126,3.668686438531024,0.04890329299647953
MWG,HOSE,Bán lẻ,2023.0,167.829154939,60111.237212724,68.82023580100001,36751.679245386,23359.557967338,42800.0,62590660.0,8169.125,1462398598.130841,114.76293477955338,372.94271083441674,15926.39500701516,2.687362707075124,0.0071846032006968414
PLX,HOSE,Dầu khí,2023.0,3077.3199434000003,79675.61909933001,2344.2672257050003,50473.511920499004,29202.107178831,34500.0,43835440.0,592.3368421052631,1270592463.768116,2421.9567100797894,14.24468069822083,21138.044431237537,1.6321282752635495,0.10538006468350992
SAB,HOSE,Thực phẩm và đồ uống,2023.0,4255.052995709,34056.624839705,923.0840108540001,8571.466944838001,25485.157894867003,63000.0,80801440.0,599.5736842105263,1282562539.6825397,3317.6183336542886,18.98952611905987,19150.78066297852,3.289683126170879,0.16696200248247298
SHB,HOSE,Ngân hàng,2023.0,7324.758000000001,630500.685,4494.438,580402.405,50098.280000000006,9729.73,39084140.0,17048.121052631577,4016980943.9727516,1823.448530665892,5.3358950561916165,11352.765331990435,0.857036124280931,0.14620777399942672
SSB,HOSE,Ngân hàng,2023.0,3676.9550000000004,266121.91500000004,718.033,235825.076,30296.839000000004,21039.6,59647250.0,1296.4263157894738,2834999239.5292687,1296.9862385608726,16.22191460053223,10433.444068546341,2.016553676980738,0.12136431130653597
SSI,HOSE,Dịch vụ tài chính,2023.0,2294.4728215580003,69241.327102648,97.091135367,46000.434991835005,23240.892110813,26357.15,49171740.0,21418.047368421056,1865593965.9636948,1229.8886378380641,21.43051751931899,12405.593820352437,2.1246181667465884,0.09872567759524513
STB,HOSE,Ngân hàng,2023.0,7718.616000000001,674389.66,2986.668,628655.7960000001,45733.864,27950.0,52691790.0,14944.663157894738,1885216100.178891,4094.2871213902586,6.826585232378447,22674.95805703317,1.2326373407041717,0.1687724439815538
TCB,HOSE,Ngân hàng,2023.0,18190.866,849482.0120000001,5365.111000000001,717865.947,131616.065,15899.99,112015800.0,5518.4631578947365,7045023298.756792,2582.087415269453,6.157804691651294,17920.587150120435,0.8872471569600968,0.1382115929389015
TPB,HOSE,Ngân hàng,2023.0,4463.325000000001,356633.972,329.476,323891.055,32742.917,14500.0,38308430.0,5353.815789473684,2641960689.6551723,1689.3987172014101,8.582935367691125,12268.706770285284,1.1818686575115556,0.13631421415507972
VCB,HOSE,Ngân hàng,2023.0,33054.448000000004,1839613.198,2592.569,1674600.5320000001,165012.666,80300.0,448803600.0,1318.47,5589085927.77086,5914.106246919589,13.577706697749118,29060.225428450227,2.763227016173989,0.20031461100083073
VHM,HOSE,Bất động sản,2023.0,33532.876000000004,444630.67500000005,1052.3780000000002,261994.369,182636.306,43200.0,188108500.0,7133.263157894737,4354363425.925926,7700.982375597063,5.609673921199004,41701.60141407751,1.0359314399234718,0.18360465525403258
VIB,HOSE,Ngân hàng,2023.0,8563.053,409881.373,289.458,371941.786,37939.587,16752.13,49721440.0,3790.726315789474,2968066747.3330255,2885.0607917407465,5.806508496443966,12685.068162240883,1.320618051534431,0.225702325120197
VIC,HOSE,Bất động sản,2023.0,2056.061,667655.767,31930.699,519434.081,148221.68600000002,44600.0,170101600.0,2992.8052631578944,3813937219.730942,539.0914641602432,82.73178665418972,30491.059579686484,1.4627238480657152,0.013871526194891615
VJC,HOSE,Du lịch và Giải trí,2023.0,231.41341535100003,86925.420916769,47.300190099000005,71672.280613334,15253.140303435,108000.0,58494000.0,976.3842105263158,541611111.1111112,427.2685892212535,252.76840545859577,28075.19971689894,3.846811459545663,0.015171526042993641
VNM,HOSE,Thực phẩm và đồ uống,2023.0,9019.354165051,52673.371104460006,1001.1320724660001,17647.62733899,35025.743765470004,67600.0,141260000.0,2805.0947368421052,2089644970.4142013,4316.213659616647,15.661875275656307,16282.48442904623,4.151700577057439,0.2575064279989022
VPB,HOSE,Ngân hàng,2023.0,8494.171,817566.922,625.702,677771.395,139795.527,19200.0,152331300.0,10851.74736842105,7933921875.0,1070.6143990105777,17.93362766066282,17541.113612238583,1.0945713267944401,0.060761393316969295
VRE,HOSE,Bất động sản,2023.0,4408.808,47653.731,26.028000000000002,9826.878,37826.853,23300.0,52945020.0,3502.7157894736847,2272318454.935622,1940.2245272548769,12.0089194176748,16635.355364867177,1.400631335427203,0.11655233386716045
AAA,HOSE,Hóa chất,2023.0,309.193823134,11583.445505916001,149.11448043800002,5619.574565686,5963.87094023,9450.0,3612494.0,2135.25,382274497.3544974,808.8267077028502,11.683590452692837,15210.945276320017,0.6212631646707388,0.05184448594423738
AAM,HOSE,Thực phẩm và đồ uống,2023.0,0.703150885,212.85732370500003,18.703487109,10.221544787000001,202.635778918,9330.0,97509.44,2.415,10451172.561629154,67.27961679453804,138.6749872326478,17599.20149862383,0.5301376883905534,0.003470023353005897
AAT,HOSE,Hàng cá nhân & Gia dụng,2023.0,-2.466576299,1011.3410632010001,5.905915134000001,303.719940136,707.621123065,4900.0,347013.9,243.10526315789474,70819163.26530612,-34.82922114964271,-140.68646493550045,9908.549827144967,0.4945224160427801,-0.0034857301719827655
ABR,HOSE,Hàng & Dịch vụ Công nghiệp,2023.0,30.982405215000004,384.08152537200004,0.0,67.943209116,316.138316256,13750.0,274999.9,1.8277777777777777,19999992.727272727,1549.1208240666635,8.876002301682503,15806.92156077148,0.8698720966721183,0.09800268939849517
ABS,HOSE,Hóa chất,2023.0,8.287009671,1579.2053444980002,8.163700325,665.2421182190001,913.9632262790001,5790.0,463200.3,607.2,80000051.8134715,103.58755379711542,55.89474592034659,11322.4867412082,0.5113717624351274,0.009067114991856657
ABT,HOSE,Thực phẩm và đồ uống,2023.0,63.871593981000004,651.3844062310001,10.123180894,160.56499361800002,490.81941261300005,35000.0,412204.1,1.0769230769230769,11777260.0,5423.298286783173,6.453637279235886,40815.62534231222,0.8575147313427696,0.1301325749137826
ACC,HOSE,Xây dựng và Vật liệu,2023.0,70.154709497,2352.04274236,0.0,1067.001928819,1285.040813541,12350.0,1296750.0,40.489999999999995,105000000.0,668.1400904476191,18.484147526196406,12238.483938485711,1.0091119179528119,0.05459337069900906
ACG,HOSE,Tài nguyên Cơ bản,2023.0,436.716800582,5522.084035551,11.814995561,1348.5281345600001,4173.555900991,37600.0,5669625.0,6.88,150787898.93617022,2896.232414292515,12.982383531946224,27599.966143116697,1.3623205117364705,0.10463902028443005
ACL,HOSE,Thực phẩm và đồ uống,2023.0,9.852743462000001,1749.180174427,45.563635474,950.0382737430001,799.141900684,11850.0,594384.2,33.765,50159004.21940928,196.43020461294233,60.32677114677928,15023.788389291809,0.7887491285783869,0.012329153875634427
ADG,HOSE,Truyền thông,2023.0,22.242445322000002,449.894141551,3.5571095,103.725123616,346.169017935,21500.0,459680.9,47.69,21380506.976744186,1040.314214541,20.66683286595875,16024.498802000475,1.3416956290274722,0.06425313696379512
ADP,HOSE,Xây dựng và Vật liệu,2023.0,58.93402915,381.32861012,16.488689253,94.138398232,287.190211888,19000.0,437757.3,3.6142857142857143,23039857.89473684,2557.9163473687363,7.4279207838617625,11749.270497750695,1.617121676076604,0.20520904512227392
ADS,HOSE,Hàng cá nhân & Gia dụng,2023.0,74.99004351800001,2503.792256902,0.7217224710000001,1585.541464673,918.250792229,13200.0,770810.1,371.0,58394704.54545455,1284.1925325545162,10.278832546816446,15712.53895194887,0.8400933827669377,0.08166618983901562
AGG,HOSE,Bất động sản,2023.0,460.384055847,9293.398076764,15.624397716,6417.276635123,2876.1214416410003,21200.0,3315637.0,671.6250000000001,156397971.6981132,2943.6702461567415,7.201893631828748,18289.860238382556,1.1591121924218049,0.16007114622542615
AGM,HOSE,Thực phẩm và đồ uống,2023.0,-220.86560705600002,1237.079775333,193.192220837,1215.253196135,21.826579198,6280.0,114295.9,,18199984.076433122,-12135.483532757344,-0.5174907108602949,-9415.702833548006,-0.6669709219819954,-10.119112347034125
AGR,HOSE,Dịch vụ tài chính,2023.0,146.309079421,3062.598168848,23.752378639,567.85905959,2494.739109258,16050.0,3457028.0,1532.8349999999998,215391152.6479751,679.2715374903096,23.628253377580933,11472.090196097615,1.399047577699452,0.05864704604904202
ANV,HOSE,Thực phẩm và đồ uống,2023.0,39.19164511,5112.670123139001,346.446128137,2264.8033675300003,2847.8667556090004,15549.99,4140276.0,2756.3599999999997,266255862.54396304,147.1954259919022,105.64180167429568,9394.800187954457,1.6551698480971866,0.013761755191955632
APG,HOSE,Dịch vụ tài chính,2023.0,140.23880123,1827.207169259,3.5204370110000003,64.374225635,1762.832943624,12150.0,1866505.0,854.2099999999998,153621810.69958848,912.8834023720805,13.309476290650975,11452.231285395941,1.0609286258035904,0.07955308626221815
APH,HOSE,Hàng & Dịch vụ Công nghiệp,2023.0,219.282878374,12372.475972628,157.349497347,6645.048176168,5727.4277964600005,7680.0,1873030.0,430.32,243884114.58333334,899.127352958746,8.541615350403399,22839.03692796583,0.3362663681582839,0.03828645007267207
ASG,HOSE,Hàng & Dịch vụ Công nghiệp,2023.0,27.024912994,3050.110829236,35.770959973000004,1199.705126023,1850.4057032130002,19500.0,1622776.0,3.8705882352941177,83219282.05128205,324.74340474779024,60.04740886160427,21805.460207188175,0.8942714262720225,0.014604858246531877
ASM,HOSE,Thực phẩm và đồ uống,2023.0,251.69937121200002,20307.453158579003,1414.9689643680001,12481.170985844,7826.282172735,9454.54,3499877.0,3708.042105263158,370179511.6420259,679.938687302069,13.904989047637079,17319.47070740891,0.5458908161642345,0.03216078409348232
ASP,HOSE,"Điện, nước & xăng dầu khí đốt",2023.0,-84.200722522,2271.855661046,83.758818868,1881.4484290120001,390.407232034,4800.0,179229.7,49.59499999999999,37339520.833333336,-2255.0027596185228,-2.128600499279217,8212.435680006152,0.584479463466118,-0.21567408493771725
AST,HOSE,Bán lẻ,2023.0,150.59751936400002,761.244239623,8.489859946000001,173.523573182,587.720666441,50500.0,2272499.0,13.768421052631577,44999980.1980198,3346.6130140792147,15.089883349985879,12871.801364047904,3.923304794078864,0.25623995881573813
ATP,HOSE,Thực phẩm và đồ uống,,,,,,,,,,,,,,,
BAF,HOSE,Thực phẩm và đồ uống,2023.0,30.325349728000003,6533.660695830001,187.22054573100002,4625.338672211,1908.3220236190002,17391.3,3709992.0,3878.34,213324593.33114836,142.15590080101694,122.33962784523108,8067.9937133000785,2.1555916647939948,0.015891107136357458
BBC,HOSE,Thực phẩm và đồ uống,2023.0,96.16235996900001,2327.790710695,1.1861618390000002,915.458308963,1412.332401732,50100.0,939509.6,1.7538461538461538,18752686.626746505,5127.924434669854,9.770034765191609,75250.35041540748,0.665777630581532,0.06808762572541155
BCE,HOSE,Xây dựng và Vật liệu,2023.0,0.77908677,687.63701145,19.425737820000002,354.23403480400003,333.402976646,5830.0,204049.9,30.825,34999982.84734134,22.25963290891101,261.9090810642311,8970.782648536364,0.6498875547889011,0.0023367720883524603
BCG,HOSE,Dịch vụ tài chính,2023.0,171.077335293,42009.335122263,407.612739722,24541.590941015,17467.744181248003,8018.18,4705183.0,7951.594999999999,586814339.4136823,291.53571036442725,27.503251625596967,29072.451533089145,0.27579992663755987,0.009793899745603967
BFC,HOSE,Hóa chất,2023.0,134.81781600000002,3454.6479475980004,206.7788107,2168.890124722,1285.757822876,24700.0,1412049.0,383.43,57167975.708502024,2358.275141443392,10.473756673227816,18873.836248421412,1.3086899597354449,0.10485475071692564
BHN,HOSE,Thực phẩm và đồ uống,2023.0,354.68483516000003,7149.981347305001,85.25823772700001,1842.472207856,5307.509139449,40000.0,9271999.0,3.835,231799975.0,1530.1331898763149,26.14151517308981,22529.12625086349,1.7754794196009662,0.06682698528463046
BIC,HOSE,Bảo hiểm,2023.0,456.04842294900004,7550.245803469001,16.041073943,4766.256496518,2783.9893069510003,25250.0,2961242.0,34.015,117276910.89108911,3888.6462772925183,6.4932622304696705,23601.81737374116,1.0698328692303403,0.16381112593009925
BKG,HOSE,Hàng cá nhân & Gia dụng,2023.0,10.770347895,915.4179189790001,42.43097025,33.537190949,881.88072803,4152.38,297352.2,51.654999999999994,71610064.58946435,150.40271164040522,27.608411807945597,11722.510831298767,0.3542227479895574,0.012212930334762472
BMC,HOSE,Tài nguyên Cơ bản,2023.0,24.197136802000003,250.776739636,0.0,22.467234052000002,228.30950558400002,14800.0,183410.8,24.360000000000003,12392621.621621622,1952.5438233168388,7.57985548045669,18423.01916050309,0.8033428110268462,0.10598392187003072
BMI,HOSE,Bảo hiểm,2023.0,328.99288477100004,7004.194676943001,183.455574188,4361.324815727,2642.869861216,19409.09,2574497.0,123.165,132643879.74912785,2480.27187830476,7.82538808336847,18541.483343819116,1.0467927317406407,0.12448319518072239
BMP,HOSE,Xây dựng và Vật liệu,2023.0,1041.006333282,3255.000928111,5.907226841,565.271946212,2689.7289818990002,104300.0,8538120.0,214.125,81861169.70278044,12716.729275450873,8.201794481962189,32785.04038975201,3.1813290073786895,0.3870301953422198
BRC,HOSE,Hóa chất,2023.0,19.420087019,290.60955952700004,0.0,80.799953036,209.809606491,12100.0,149737.3,2.538888888888889,12374983.47107438,1569.30205720218,7.710434039430501,16954.334281044874,0.7136818113541579,0.09256052353271557
BSI,HOSE,Dịch vụ tài chính,2023.0,408.25960662700004,8326.378957897,12.199968739000001,3641.963845387,4684.415112510001,43181.84,9632194.0,716.8749999999999,223061222.03222468,1830.258091960155,23.593306424753166,20945.88696862795,2.061590424157082,0.08715273877772259
BSR,HOSE,Dầu khí,2023.0,8592.578972011,86594.66099441,244.50766331000003,29325.965248034,57268.695746376005,18600.0,4540619.0,4731.9800000000005,244119301.0752688,35198.27778534262,0.5284349454093311,233591.4769208841,0.07962619289529857,0.15003971820948522
BTP,HOSE,"Điện, nước & xăng dầu khí đốt",2023.0,71.821405002,1457.4041005820002,2.2269855880000002,255.423575295,1201.980525287,15900.0,961720.4,194.735,60485559.748427674,1187.4140753713866,13.390442584257702,19835.371362834878,0.8015983017989519,0.05975255296657241
BTT,HOSE,Bán lẻ,2023.0,49.421453589,508.37003960500004,76.571654572,120.52750510700001,387.842534498,31000.0,418499.9,0.3,13499996.774193548,3660.849288754908,8.467980393299232,23057.107726204955,1.3444877982145071,0.127426595056079
BWE,HOSE,"Điện, nước & xăng dầu khí đốt",2023.0,681.981565164,12121.720381528,105.258334344,7157.9629921900005,4963.757389338,36140.35,7948303.0,159.40000000000003,219928777.66817424,3100.920090562069,11.654718259266476,22091.238384111977,1.6359585357601385,0.13739220346040193
C32,HOSE,Xây dựng và Vật liệu,2023.0,-26.982148276,864.5102575960001,56.892464239000006,328.578069072,535.932188524,16800.0,252506.3,11.61,15030136.904761905,-1795.2030940883456,-9.358272640751832,31871.946830586014,0.5271093130676858,-0.05034619836944481
C47,HOSE,Xây dựng và Vật liệu,2023.0,14.631908182,1807.973717109,1.206430807,1370.6219172410001,437.351799868,7000.0,254395.8,112.67500000000003,36342257.14285714,402.6141833866754,17.386372087336817,12001.05341136528,0.5832821303312288,0.033455694446475705
CCI,HOSE,"Điện, nước & xăng dầu khí đốt",2023.0,25.155426972,783.523603586,5.2315814430000005,518.6279377100001,264.895665876,26500.0,464839.1,1.917647058823529,17541098.11320755,1434.0850732178078,18.47868058520347,14803.182945398738,1.7901555427467695,0.09496352795660869
CCL,HOSE,Bất động sản,2023.0,57.697557914,1139.0682825620001,2.3478788440000002,453.21305633400004,685.855226228,7200.0,428986.1,242.00499999999997,59581402.777777776,968.381998812549,7.435082445593574,11471.823681850767,0.6276247089981785,0.08412498105659912
CDC,HOSE,Xây dựng và Vật liệu,2023.0,10.655793482,1805.8822326850002,63.385266094,1467.5677537660001,338.314478919,20050.0,440873.6,725.195,21988708.229426432,484.6029776201161,41.37407512117547,12503.19982221946,1.6035895038939638,0.03149671133215446
CHP,HOSE,"Điện, nước & xăng dầu khí đốt",2023.0,336.954868099,2967.231114351,0.345860059,1028.7128332070001,1938.5182811440002,25300.0,3716888.0,18.644999999999996,146912569.16996047,2293.5741305373476,11.03081852168982,13192.692987641945,1.917728247272895,0.17382083593256029
CIG,HOSE,Xây dựng và Vật liệu,2023.0,-7.2123659060000005,699.078942223,0.0,544.939609792,154.139332431,6480.0,204378.8,104.98499999999999,31539938.271604937,-228.67406536724948,-28.337275543657082,4887.115856208569,1.3259354168507869,-0.04679121021384074
CII,HOSE,Xây dựng và Vật liệu,2023.0,369.95227058100005,33184.094516398,16374.850020007001,24678.76629545,8505.328220948,17250.0,5491792.0,6661.925,318364753.6231884,1162.0390334379474,14.844596010656423,-24718.571102796286,-0.6978558723424185,0.043496530759369725
CKG,HOSE,Bất động sản,2023.0,155.213047372,4738.950147603,14.102506693,3357.647580407,1381.3025671960002,21850.0,2081418.0,48.295,95259405.03432494,1629.3724206661996,13.410071094161651,14352.389247133711,1.5223946078778223,0.11236716057588853
CLC,HOSE,Hàng cá nhân & Gia dụng,2023.0,140.365487304,1566.7932173590002,4.518331133,691.195896843,875.5973205160001,37550.0,984094.4,5.055555555555555,26207573.901464712,5355.913059016696,7.010942781601815,33237.68131525966,1.1297418626720066,0.16030826501533937
CLL,HOSE,Hàng & Dịch vụ Công nghiệp,2023.0,98.500287751,675.101992524,76.569888406,56.370722240000006,618.7312702840001,36900.0,1254599.0,6.62,33999972.899729,2897.069595952093,12.737008476274863,15945.93570638762,2.3140692825707685,0.1591972031828745
CLW,HOSE,"Điện, nước & xăng dầu khí đốt",2023.0,48.561329804,576.2648991650001,1.218335465,347.61463313,228.65026603500002,34650.0,450449.9,0.30000000000000004,12999997.113997115,3735.4877372791066,9.275897134985303,17494.767773842337,1.9805921660650827,0.21238256419332838
CMG,HOSE,Công nghệ Thông tin,2023.0,379.60798679500004,7279.0344295,433.41763233700004,4005.504851395,3273.5295781050004,39189.17,8266175.0,259.955,210930086.04162836,1799.68630326203,21.775556067169862,13464.707662459714,2.9105102748915512,0.11596290112483104
CMV,HOSE,Bán lẻ,2023.0,14.800745483,530.920061966,35.259137372000005,286.078382025,244.84167994100002,8500.0,154324.8,3.2875000000000005,18155858.82352941,815.2049223812376,10.42682614718671,11543.521273550981,0.736343772283382,0.0604502692783621
CMX,HOSE,Thực phẩm và đồ uống,2023.0,66.951557093,3425.762286442,45.877231677000005,1931.588880986,1494.1734054560002,8720.0,888559.3,490.8,101899002.29357798,657.038396706849,13.271674903180134,14213.055488083777,0.6135204360041263,0.044808425078725955
CNG,HOSE,"Điện, nước & xăng dầu khí đốt",2023.0,110.26872549000001,1158.577334973,34.537907521,555.942098901,602.635236072,27400.0,961720.4,81.155,35099284.67153285,3141.6231561959175,8.721606200909758,16185.438930376642,1.6928796381651412,0.18297756070278245
COM,HOSE,Bán lẻ,2023.0,34.4575909,490.19578764500005,112.827290249,51.011163798000005,439.184623847,38550.0,544349.9,1.2266666666666668,14120619.974059662,2440.2321543459457,15.797677254331786,23112.110813656625,1.667956696418284,0.07845809946207062
CRC,HOSE,Xây dựng và Vật liệu,2023.0,29.453188175,647.9833219630001,0.0,245.601723549,402.38159841400005,5460.0,163799.9,40.68000000000001,29999981.684981685,981.7735385400113,5.561363986362403,13412.728135612053,0.4070760209851109,0.07319715486764476
CRE,HOSE,Bất động sản,2023.0,2.055354533,7101.278142672,86.998553728,1480.743623283,5620.534519389001,8600.0,3987633.0,1057.6000000000001,463678255.81395346,4.432717099040961,1940.1193010626937,11933.999268409256,0.7206301765716748,0.00036568666661679616
CRV,HOSE,Bất động sản,2023.0,740.3604152920001,11715.449501092,0.0,4535.603406429001,7179.846094663,,,,,,,,,0.10311647429912636
CSM,HOSE,Ô tô và phụ tùng,2023.0,60.374641748,3884.300875457,83.76625508400001,2560.1004082480003,1324.2004672090002,12200.0,1264228.0,8.421052631578947,103625245.90163934,582.624834543769,20.939718454592395,11970.386186609534,1.0191818216898734,0.04559327929799847
CSV,HOSE,Hóa chất,2023.0,230.619245583,1721.9553842530001,1.7559713810000002,285.728284256,1436.227099997,16400.0,1812199.0,990.3631578947369,110499939.02439025,2087.053147894464,7.857969509087604,12981.646336468786,1.2633220452114906,0.16057296619976166
CTD,HOSE,Xây dựng và Vật liệu,2023.0,187.922316931,21651.893357725003,105.020340183,13244.460933549,8407.432424176,68800.0,6826116.0,1525.3300000000002,99216802.3255814,1894.0573826833297,36.32413707684525,83679.49671214473,0.8221846772892313,0.022351927134212798
CTF,HOSE,Ô tô và phụ tùng,2023.0,44.047120594000006,3657.456636415,86.957270455,2582.798831313,1074.657805102,29999.98,2869626.0,1144.22,95654263.76950918,460.48256353879856,65.1490031879835,10325.73453314101,2.905360379323468,0.04098711272079703
CTI,HOSE,Xây dựng và Vật liệu,2023.0,80.033959521,4515.7154665240005,2950.0500511610003,3105.09818308,1410.6172834440001,15400.0,843919.5,371.68,54799967.53246753,1460.4745791789383,10.544517665386342,-28091.85547062463,-0.548201595871929,0.05673683461867016
CTR,HOSE,Xây dựng và Vật liệu,2023.0,515.8777705040001,6915.808803789,23.018028857,4927.834123248001,1987.9746805410002,91800.0,10500630.0,330.1842105263158,114385947.7124183,4509.975052188984,20.35487978041996,17178.304599304152,5.343949949735935,0.25949916543384294
CTS,HOSE,Dịch vụ tài chính,2023.0,187.400978164,8457.052562089,33.524459175000004,6419.118005133,2037.934556956,28300.0,4208250.0,1348.057894736842,148701413.42756185,1260.250147220626,22.45585930889453,13479.428685843832,2.0994955097556036,0.09195632780471374
CVT,HOSE,Xây dựng và Vật liệu,2023.0,40.619518535000005,3311.682742724,3.248750026,2400.1657105980003,911.517032126,30800.0,1130078.0,1.2909090909090908,36690844.15584416,1107.0750610825094,27.82105846543363,24754.630289838395,1.2442116743162668,0.04456254475054628
D2D,HOSE,Bất động sản,2023.0,25.753192699000003,1558.7648655070002,0.089865595,622.131102153,936.633763354,25200.0,762545.4,22.12,30259738.095238097,851.0712359091013,29.609742330301813,30950.16535871412,0.814212128042956,0.02749547764195492
DAH,HOSE,Du lịch và Giải trí,2023.0,3.797166303,1122.645677353,6.555103484,200.54084451900002,922.104832834,4400.0,370480.3,229.95499999999998,84200068.18181819,45.09695045377581,97.5675728785693,10873.50342012787,0.4046533881485878,0.004117933414717908
DAT,HOSE,Thực phẩm và đồ uống,2023.0,75.31354468400001,1662.600405078,33.653031272,820.861959767,841.7384453110001,8427.27,583408.3,1.75625,69228623.26708412,1087.896033891072,7.746392796247476,11672.706691297404,0.7219636561486599,0.08947380876273703
DBC,HOSE,Thực phẩm và đồ uống,2023.0,25.007194215000002,13011.704257872001,0.0,8345.469400426,4666.234857446,23572.06,6630852.0,11052.68,281301337.2611473,88.89824150314816,265.15777591804493,16588.029416703703,1.4210283456733905,0.005359180362534806
DBD,HOSE,Y tế,2023.0,269.054870446,1988.909304796,58.199864091,556.067765007,1432.841539789,43359.97,4056520.0,109.16999999999999,93554492.77294241,2875.9160834637687,15.076924618668643,14693.486490640993,2.9509653837173437,0.1877771288551705
DBT,HOSE,Y tế,2023.0,17.466188133000003,855.6082642780001,7.388395599000001,607.72319709,247.88506718800002,10701.75,199170.8,7.064705882352941,18611049.594692457,938.4848524599629,11.403220810595398,12922.251932399638,0.8281644759740189,0.07046083223622891
DC4,HOSE,Xây dựng và Vật liệu,2023.0,107.06709713400001,1677.874342728,0.012617142000000001,975.842808328,702.0315344,9194.32,545997.1,317.675,59384174.14229655,1802.9567419333894,5.099578811935626,11821.649915949325,0.77775268810789,0.15251038149661786
DCL,HOSE,Y tế,2023.0,62.134364376,2277.459686188,23.315807501000002,826.6679576600001,1450.791728528,25000.0,1826026.0,96.96,73041040.0,850.6774325228666,29.388342800933522,19543.477489189638,1.2791991606319093,0.0428279009000435
DCM,HOSE,Hóa chất,2023.0,1110.1427168920002,15237.966427299001,350.407740981,5274.583193141,9963.383234158,32400.0,17152540.0,2286.4842105263156,529399382.7160494,2096.9852877358576,15.450752177180368,18158.267287464994,1.784311216872898,0.11142226398418947
