date,drawdown
2022-12-02,0.0
2022-12-02,0.0
2022-12-02,0.0
2022-12-02,0.0
2022-12-02,0.0
2022-12-02,0.0
2022-12-05,0.0
2022-12-05,0.0
2022-12-05,0.0
2022-12-05,0.0
2022-12-05,0.0
2022-12-09,0.0
2022-12-13,0.0
2022-12-13,0.0
2022-12-13,0.0
2022-12-15,0.0
2022-12-19,0.0
2022-12-21,-0.002890669259191762
2022-12-21,0.0
2022-12-26,0.0
2022-12-26,-0.10008173644537373
2023-01-03,-0.08025165571476996
2023-01-03,0.0
2023-01-06,-0.02568944408706598
2023-01-10,-0.010097630897969105
2023-01-10,0.0
2023-01-10,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-11,0.0
2023-01-11,0.0
2023-01-11,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-16,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,-0.001998001998001978
2023-01-18,0.0
2023-01-19,0.0
2023-01-27,0.0
2023-01-27,0.0
2023-01-27,0.0
2023-01-30,0.0
2023-01-30,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-10,-0.05594745793519977
2023-02-13,-0.18012940930299964
2023-02-14,-0.22564056801770796
2023-02-14,-0.26254616816963894
2023-02-15,-0.24338463798035248
2023-02-15,-0.3126054555792895
2023-02-17,-0.297348056010093
2023-02-20,-0.27340564115464216
2023-02-23,-0.2866483150762369
2023-02-24,-0.3397777456194791
2023-03-01,-0.3566922113341496
2023-03-02,-0.3123106721539579
2023-03-02,-0.3334063814945105
2023-03-02,-0.30845101557426224
2023-03-03,-0.3341475678329572
2023-03-06,-0.3191706525638517
2023-03-07,-0.33430534090409114
2023-03-10,-0.33375866400529414
2023-03-17,-0.33375999515681454
2023-03-17,-0.3490728722976457
2023-03-21,-0.3793326829126307
2023-03-21,-0.39741520948528575
2023-03-22,-0.4293348623939424
2023-03-24,-0.4104710770496151
2023-03-29,-0.41217836707222444
2023-03-29,-0.3968739829442601
2023-03-30,-0.39807902993138433
2023-04-03,-0.36735372645519304
2023-04-06,-0.3123161535064562
2023-04-06,-0.31643538661692094
2023-04-10,-0.2615759701417807
2023-04-10,-0.2226265137119543
2023-04-17,-0.20097402648085017
2023-04-19,-0.22296509880175128
2023-04-20,-0.24306982622832954
2023-04-27,-0.23713963407248292
2023-04-28,-0.14655155332331465
2023-05-04,-0.06922902033656093
2023-05-08,-0.040495815573938575
2023-05-08,0.0
2023-05-09,0.0
2023-05-12,0.0
2023-05-12,0.0
2023-05-12,-0.035130794189908256
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.0
2023-05-19,-0.049580004347730515
2023-05-24,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-06-01,-0.01155116250458769
2023-06-05,0.0
2023-06-05,0.0
2023-06-05,-0.015082652746538342
2023-06-05,0.0
2023-06-06,0.0
2023-06-08,0.0
2023-06-12,0.0
2023-06-15,-0.042428786565246915
2023-06-19,-0.08150649292769394
2023-06-22,-0.05014653125860799
2023-06-26,-0.06175378229895113
2023-06-26,-0.04605817844585625
2023-06-26,-0.04796415611129891
2023-06-27,-0.0447580800684266
2023-06-29,-0.025942017405482142
2023-06-29,-0.002218185255548648
2023-06-30,0.0
2023-06-30,-0.021349442743513344
2023-07-04,0.0
2023-07-06,-0.0019980019980018384
2023-07-11,0.0
2023-07-12,0.0
2023-07-14,0.0
2023-07-14,0.0
2023-07-17,-0.026840280299531026
2023-07-19,-0.03892260259388963
2023-07-26,-0.05801444876519332
2023-07-27,-0.038953638867780215
2023-07-28,-0.08160890050787163
2023-07-31,-0.05880014563111349
2023-08-01,-0.07681401218061223
2023-08-02,-0.10991610649377223
2023-08-03,-0.10933198125280008
2023-08-03,-0.06303803659322434
2023-08-08,-0.017553540655817292
2023-08-15,-0.036470076339424506
2023-08-16,-0.04215147975886094
2023-08-16,-0.0076889411144424
2023-08-16,0.0
2023-08-17,-0.05365342914782696
2023-08-18,-0.08687252039395811
2023-08-18,-0.15162025669226595
2023-08-21,-0.22071310649838244
2023-08-23,-0.2802823328356658
2023-08-31,-0.2636837653468599
2023-08-31,-0.21635662100303235
2023-08-31,-0.25516413527618015
2023-09-06,-0.21076665949011145
2023-09-06,-0.21897133412867442
2023-09-06,-0.1891174966951084
2023-09-07,-0.1733751480009776
2023-09-08,-0.12461171392451198
2023-09-08,-0.09670014935850188
2023-09-12,-0.02001324754213059
2023-09-14,-0.008809069868327956
2023-09-18,-0.09645306350086538
2023-09-20,-0.10004752202161804
2023-09-21,-0.091296018455649
2023-09-25,-0.13400578222146442
2023-09-26,-0.1844568028273375
2023-09-26,-0.22836749302371956
2023-09-27,-0.23211578016448345
2023-10-03,-0.28371307875783913
2023-10-03,-0.37490189768715965
2023-10-05,-0.3381561026916406
2023-10-10,-0.26608718680092
2023-10-11,-0.23906020575490866
2023-10-12,-0.2570379009012504
2023-10-12,-0.2171375410686024
2023-10-13,-0.20744380127564607
2023-10-16,-0.2476417439482088
2023-10-16,-0.27230758067384175
2023-10-18,-0.2488777055063361
2023-10-20,-0.30283815271177983
2023-10-23,-0.3152043675772301
2023-10-25,-0.4258537261904059
2023-10-26,-0.4749860202769844
2023-10-26,-0.5800236671679778
2023-10-26,-0.609710281642189
2023-10-26,-0.6255957290966916
2023-10-30,-0.6332193731129764
2023-11-03,-0.6441770003780366
2023-11-06,-0.6109641371261677
2023-11-09,-0.5946652445195029
2023-11-10,-0.5863939330399531
2023-11-16,-0.5638554311723593
2023-11-16,-0.5162069015151837
2023-11-16,-0.4964513546158623
2023-11-20,-0.5028036432003732
2023-11-27,-0.5442781059372095
2023-11-27,-0.4761952990296012
2023-11-27,-0.4805682719498124
2023-11-30,-0.4204068174335066
2023-12-01,-0.4276059439868025
2023-12-04,-0.37138881810658736
2023-12-12,-0.3686917327370027
2023-12-15,-0.38146830563067147
2023-12-15,-0.3730588852729715
2023-12-15,-0.384682042250624
2023-12-15,-0.3678668897067135
2023-12-20,-0.3691298929240826
2023-12-20,-0.3971153755668782
2023-12-26,-0.3951615147405639
2023-12-27,-0.39536132134739316
2023-12-28,-0.38837060518208716
2023-12-29,-0.3862931427021861
2024-01-04,-0.39559955014707443
2024-01-05,-0.37226780152047867
2024-01-05,-0.3398016250044194
2024-01-10,-0.31694084505106995
2024-01-17,-0.3147735032634083
2024-01-17,-0.30805916621756857
2024-01-19,-0.19086094126032263
2024-01-23,-0.20329867336671312
2024-01-24,-0.2048904842091371
2024-01-25,-0.227179223608924
2024-01-25,-0.21310122781460136
2024-02-05,-0.2627546702887356
2024-02-07,-0.21138767093907646
2024-02-07,-0.1631057927050879
2024-02-07,-0.13425484255499776
2024-02-15,-0.09930470418473104
2024-02-19,-0.04294317613187959
2024-02-27,-0.009479650821805371
2024-02-29,0.0
2024-03-01,-0.008873384823997545
2024-03-06,-0.0046326116039162295
2024-03-07,0.0
2024-03-15,0.0
2024-03-21,0.0
2024-03-22,-0.04924070012827399
2024-03-25,0.0
2024-03-25,0.0
2024-03-29,0.0
2024-04-04,-0.023768424457287836
2024-04-08,-0.11207566767134011
2024-04-08,-0.13031073776119548
2024-04-09,-0.07523040887929913
2024-04-09,-0.12276730332202741
2024-04-10,-0.1317703678370485
2024-04-15,-0.1822359131921972
2024-04-15,-0.20087251981587634
2024-04-15,-0.2651181080164084
2024-04-17,-0.31989620236906935
2024-04-25,-0.3275775123212148
2024-04-26,-0.2841824147147715
2024-05-03,-0.2822268974987667
2024-05-09,-0.25991496571073724
2024-05-16,-0.28106068988737215
2024-05-24,-0.24397348814946865
2024-05-24,-0.2805777966478659
2024-06-05,-0.31108341402621126
2024-06-10,-0.30548861467798544
2024-06-14,-0.3084131095700049
2024-06-14,-0.28374942614600335
2024-06-21,-0.2866333813939107
2024-06-26,-0.31719183758618297
2024-07-04,-0.263319406698927
2024-07-05,-0.26819079746221186
2024-07-05,-0.20266362731764379
2024-07-08,-0.1816646261090527
2024-07-09,-0.12827065507751895
2024-07-11,-0.12651376228651845
2024-07-25,-0.14427055911467204
2024-07-26,-0.19764697999035527
2024-07-26,-0.22074672499649944
2024-07-30,-0.20502153403239262
2024-08-12,-0.17953174227480073
2024-08-13,-0.2755342282503414
2024-08-15,-0.4259821026783735
2024-08-16,-0.35171458228571845
2024-08-16,-0.3294604082269399
2024-08-16,-0.3292143660304519
2024-08-22,-0.29744224380401885
2024-08-28,-0.307243010028507
2024-08-30,-0.2735676642132145
2024-09-05,-0.24360632674096827
2024-09-12,-0.27018749792099983
2024-09-16,-0.21561840820126815
2024-09-27,-0.16084668933883497
2024-10-01,-0.11979491725517442
2024-10-03,-0.1667308138038795
2024-10-04,-0.23634719651141511
2024-10-18,-0.2518143243323717
2024-10-21,-0.29839026548910336
2024-10-22,-0.32150395653146685
2024-10-22,-0.3447860442568233
2024-10-24,-0.35919708145836077
2024-10-28,-0.3767615470702351
2024-10-31,-0.3701334468297928
2024-11-04,-0.3690827489280947
2024-11-06,-0.3835992529014405
2024-11-12,-0.3965112502404149
2024-11-19,-0.4081498838252885
2024-11-25,-0.3971368222691877
2024-11-27,-0.39834134410281563
2024-11-27,-0.3879217198019824
2024-11-28,-0.38914465342875165
2024-11-28,-0.3854782910756326
2024-12-03,-0.407118308876196
2024-12-04,-0.39665530672845184
2024-12-05,-0.39599079308646834
2024-12-05,-0.3928396527137418
2024-12-06,-0.37832834276051325
2024-12-23,-0.3377869187178164
2024-12-27,-0.3436345033986515
2024-12-30,-0.25396619005176385
2024-12-31,-0.28656040084523376
2024-12-31,-0.28349365177963975
