entry_date,exit_date,ticker,signal,signal_name,entry_price,exit_price,return_pct,holding_days,confidence
2021-02-03,2021-02-18,ACB,1,Buy,10553.307508808062,10925.774757906624,0.03529388760705499,6,0.6474891
2021-02-24,2021-02-25,ACB,1,Buy,11717.551397680127,12143.914310674945,0.0363866902328443,1,0.6080944
2021-03-10,2021-03-18,ACB,1,Buy,12299.673342116159,12724.873174302911,0.03457001014252925,6,0.63685334
2021-03-30,2021-04-02,ACB,1,Buy,12506.23274175475,12987.241693360704,0.03846153846153865,3,0.6065883
2021-04-08,2021-04-23,ACB,1,Buy,12919.351541031934,12518.726480757505,-0.031009687986431975,10,0.66366065
2021-04-28,2021-05-14,ACB,1,Buy,12694.01401415347,13661.903599509313,0.07624771678026136,10,0.6939853
2021-05-17,2021-05-31,ACB,1,Buy,13726.811012346432,15517.223841417985,0.13043181169036167,10,0.69942516
2021-06-08,2021-06-22,ACB,1,Buy,15097.614300857087,16702.567329304078,0.10630507552149338,10,0.65274405
2021-06-23,2021-07-05,ACB,1,Buy,16806.423879685437,17780.15231829144,0.05793787218368236,8,0.62333506
2021-07-19,2021-07-21,ACB,1,Buy,15092.91976904712,15835.81418598816,0.04922138514673511,2,0.6433473
2021-07-26,2021-08-02,ACB,1,Buy,15351.119018595358,16655.715808043762,0.08498382351593387,5,0.6320253
2021-11-19,2021-11-25,ACB,1,Buy,15703.208904342959,16468.30972300248,0.048722577870559995,4,0.60516286
2021-12-24,2021-12-31,ACB,1,Buy,15491.954972894398,16163.7748348104,0.043365725183907085,5,0.64793205
2021-02-09,2021-03-02,BFC,1,Buy,10973.357561728562,13620.844509423088,0.24126498501498608,10,0.64977103
2021-03-26,2021-04-02,BFC,1,Buy,14608.282254051184,15879.577518523385,0.08702565040592941,5,0.6262662
2021-04-06,2021-04-20,BFC,1,Buy,15396.992328800381,15332.005879953713,-0.004220723597108627,10,0.6409795
2021-05-07,2021-05-14,BFC,1,Buy,14333.94831500802,16529.81883932497,0.15319369625588894,5,0.6245359
2021-05-27,2021-06-10,BFC,1,Buy,17557.3720987657,19165.007349942014,0.09156468531468515,10,0.6279163
2021-06-15,2021-06-29,BFC,1,Buy,19203.37573302498,20390.767229647645,0.061832435772250754,10,0.71613675
2021-07-19,2021-07-27,BFC,1,Buy,18113.111335517497,20246.1518592246,0.11776223776223817,6,0.64998627
2021-08-02,2021-08-06,BFC,1,Buy,21808.186047963114,25669.22825008844,0.1770455458163127,4,0.6543162
2021-08-09,2021-08-11,BFC,1,Buy,26590.047440539678,28127.689547279828,0.05782773085225234,2,0.60206085
2021-08-25,2021-08-27,BFC,1,Buy,24307.79541226456,25886.15130572291,0.06493208728677984,2,0.61430645
2021-09-29,2021-10-04,BFC,1,Buy,23873.080740212103,26030.766676146053,0.0903815456167548,3,0.7053782
2021-10-08,2021-10-15,BFC,1,Buy,24778.73630698806,26211.535889174764,0.057823755192173726,5,0.639329
2021-11-03,2021-11-15,BFC,1,Buy,24054.211853567293,28669.99718636625,0.19189094038491336,8,0.70925224
2021-01-04,2021-01-18,BID,1,Buy,28030.908514576968,28206.818995200352,0.00627558969527889,10,0.60102314
2021-01-20,2021-02-03,BID,1,Buy,26433.29196711403,23974.34666909629,-0.09302455785972266,10,0.61946535
2021-02-05,2021-02-22,BID,1,Buy,24283.77152143662,25365.8444201442,0.044559507478167996,6,0.6388424
2021-03-17,2021-03-22,BID,1,Buy,25155.19872914368,25887.656076787167,0.029117533736471465,3,0.6355911
2021-03-29,2021-04-05,BID,1,Buy,24719.485125290154,26409.467733430134,0.06836641619250328,5,0.63859844
2021-04-27,2021-05-13,BID,1,Buy,23441.391887319805,24699.08508110041,0.053652667035566697,10,0.6555411
2021-05-21,2021-05-24,BID,1,Buy,25997.5783632605,26670.373561751614,0.025879148784176735,1,0.71896404
2021-06-10,2021-06-24,BID,1,Buy,25503.7696122265,26206.54097806898,0.02755558792005287,10,0.6422157
2021-07-23,2021-08-03,BID,1,Buy,23354.2491665491,25133.928128302883,0.0762036470991696,7,0.61005056
2021-09-01,2021-09-17,BID,1,Buy,22657.107400383455,23191.62918413184,0.023591792822562185,10,0.6254901
2021-10-01,2021-10-15,BID,1,Buy,22540.917106022513,22901.73381933019,0.01600718868760114,10,0.6859001
2021-10-18,2021-11-01,BID,1,Buy,22831.392841924866,24235.252497417772,0.0614881301904203,10,0.6863183
2021-11-15,2021-11-24,BID,1,Buy,24864.72299324133,26699.36309823178,0.07378485999981339,7,0.6473288
2021-12-08,2021-12-22,BID,1,Buy,25561.86475940697,25104.938591822716,-0.017875306511669933,10,0.62917376
2021-12-27,2021-12-31,BID,1,Buy,25913.048969808,27179.979868944,0.048891618296717496,4,0.63860846
2021-02-03,2021-02-23,HAH,1,Buy,5181.400988960796,5892.590196097318,0.13725809074644907,9,0.65308523
2021-03-10,2021-03-11,HAH,1,Buy,7290.1106937704035,7485.994687899224,0.0268698243904868,1,0.65201294
2021-03-29,2021-04-12,HAH,1,Buy,7455.795027719738,7651.34798421829,0.026228317137409186,10,0.65927523
2021-04-16,2021-05-05,HAH,1,Buy,6958.742025871736,8087.279401786636,0.16217548685080424,10,0.6029569
2021-05-06,2021-05-20,HAH,1,Buy,7892.5991808588915,8658.499879979872,0.09704036421594053,10,0.70702004
2021-05-27,2021-06-10,HAH,1,Buy,7967.910241744952,8778.756822757276,0.10176402047856781,10,0.67148185
2021-06-15,2021-06-17,HAH,1,Buy,9343.804080156046,9635.972978966136,0.031268731268733016,2,0.6462331
2021-06-23,2021-07-05,HAH,1,Buy,9250.36603935454,10957.033790598609,0.18449732086095427,8,0.6640586
2021-07-28,2021-08-11,HAH,1,Buy,12925.595644215853,19738.202714979045,0.5270632981476411,10,0.6870642
2021-08-18,2021-09-01,HAH,1,Buy,16694.263289878872,19955.789201600834,0.1953680647710466,10,0.6025276
2021-09-10,2021-09-13,HAH,1,Buy,21303.87330275584,22224.905419228402,0.04323308270676852,1,0.71721464
2021-10-06,2021-10-13,HAH,1,Buy,19497.404513925638,22691.162176275073,0.16380424687133904,5,0.6369284
2021-10-28,2021-11-11,HAH,1,Buy,22269.399724372,21976.235148803415,-0.013164457919705023,10,0.63791096
2021-11-15,2021-11-17,HAH,1,Buy,21989.08560196728,23530.424338959223,0.07009562675284897,2,0.60791945
2021-11-23,2021-12-01,HAH,1,Buy,21584.18742516056,21882.98379739412,0.013843299557585264,6,0.60072714
2021-12-06,2021-12-20,HAH,1,Buy,20525.2229627428,21354.55947274105,0.04040572477598199,10,0.72108835
2021-02-04,2021-02-22,HBC,1,Buy,13882.031235071998,15783.37394688,0.13696430152126368,7,0.7017818
2021-05-10,2021-05-13,HBC,1,Buy,12959.49118464,13503.553265664,0.04198174706649296,3,0.62972283
2021-05-27,2021-06-07,HBC,1,Buy,12564.116877311999,13678.924087296,0.08872945236581609,7,0.6254433
2021-07-13,2021-07-27,HBC,1,Buy,11114.411083775998,11311.417995264,0.01772535764630649,10,0.69464356
2021-07-28,2021-08-11,HBC,1,Buy,11334.063476735999,12363.642925056,0.09083939316497462,10,0.6773918
2021-08-24,2021-09-06,HBC,1,Buy,12080.881612799998,14248.879257600001,0.17945690672963432,7,0.6428666
2021-09-08,2021-09-22,HBC,1,Buy,13486.656927743998,14029.66573056,0.040262668927164236,10,0.60280615
2021-09-23,2021-10-06,HBC,1,Buy,13662.378842111997,15329.29536,0.12200778042766694,9,0.68646425
2021-10-19,2021-11-02,HBC,1,Buy,14575.841279999999,19334.2464,0.3264583517748076,10,0.6333977
2021-11-03,2021-11-16,HBC,1,Buy,18035.297279999995,23109.02784,0.28132225830435575,9,0.69156843
2021-11-22,2021-11-24,HBC,1,Buy,20895.11424,23615.400960000003,0.13018769310160058,2,0.6743994
2021-12-06,2021-12-20,HBC,1,Buy,21310.248959999997,23477.299199999998,0.10169051727493289,10,0.8031604
2021-12-21,2021-12-31,HBC,1,Buy,23939.43552,27850.5216,0.16337419805627904,8,0.80802846
2021-02-02,2021-02-23,HDB,1,Buy,9814.071530416953,10955.44460100698,0.11629964862723347,10,0.61309946
2021-04-01,2021-04-08,HDB,1,Buy,11336.944698929849,11842.012372186675,0.04455059865507699,5,0.67804086
2021-04-22,2021-05-10,HDB,1,Buy,11125.434536636418,13002.99397730301,0.16876279613921838,10,0.60750407
2021-05-11,2021-05-25,HDB,1,Buy,12690.609737608102,13720.691696829548,0.08116883116883195,10,0.6790886
2021-06-02,2021-06-08,HDB,1,Buy,14382.69103595584,13636.256671002819,-0.051898101898106695,4,0.6476362
2021-06-09,2021-06-23,HDB,1,Buy,14128.878841203725,14459.498172812644,0.023400252442164184,10,0.7154379
2021-06-24,2021-06-28,HDB,1,Buy,14488.446117102558,15198.304648795738,0.048994800819616116,2,0.6721989
2021-07-08,2021-07-12,HDB,1,Buy,15207.580668900318,14269.519364702628,-0.06168379603706701,2,0.6094914
2021-07-19,2021-08-02,HDB,1,Buy,13494.348354323234,14438.389416355985,0.06995825491123514,10,0.7191474
2021-08-03,2021-08-09,HDB,1,Buy,14763.409328084115,14987.217084229167,0.015159625474808664,4,0.7495521
2021-09-14,2021-09-20,HDB,1,Buy,13113.630062194961,13562.37602340452,0.03421981244562025,4,0.63824916
2021-10-04,2021-10-15,HDB,1,Buy,12743.487278181457,13535.990077833749,0.06218884849590279,9,0.6118445
2021-10-22,2021-11-04,HDB,1,Buy,12981.436210761618,14274.796553816843,0.09963152936676054,9,0.66608906
2021-11-16,2021-11-22,HDB,1,Buy,14752.833819969344,17045.320838753523,0.15539299410267082,4,0.64769953
2021-02-02,2021-02-23,MBB,1,Buy,7814.685531280627,9151.801567748422,0.17110298694881396,10,0.62555665
2021-02-24,2021-03-03,MBB,1,Buy,9036.253076855603,9352.205981640811,0.03496503496504021,5,0.67786795
2021-03-26,2021-04-06,MBB,1,Buy,9203.591096797398,10487.83099369708,0.1395368268095443,7,0.6106248
2021-04-14,2021-04-29,MBB,1,Buy,10458.62624636069,10137.123269385673,-0.030740459540457538,10,0.6300863
2021-05-04,2021-05-18,MBB,1,Buy,10458.62624636069,11122.444971022727,0.0634709290709214,10,0.73573923
2021-05-19,2021-05-26,MBB,1,Buy,11546.323375982092,12525.275868268849,0.08478478043695795,5,0.6399183
2021-05-27,2021-06-03,MBB,1,Buy,12215.675455749164,13744.402719446973,0.12514471829540388,5,0.6527049
2021-06-08,2021-06-22,MBB,1,Buy,12483.416287656113,14028.308972461115,0.12375560096739116,10,0.66978574
2021-06-29,2021-07-06,MBB,1,Buy,14541.673932939852,13393.694995135467,-0.0789440708888389,5,0.6205895
2021-07-19,2021-08-02,MBB,1,Buy,12267.38825818566,12986.92030083774,0.05865405312919472,10,0.8158625
2021-08-03,2021-08-16,MBB,1,Buy,13238.83889373265,13978.97671270731,0.05590655078709698,9,0.72694874
2021-09-15,2021-09-27,MBB,1,Buy,12402.939509657295,12626.17251470337,0.017998395047582005,8,0.6082253
2021-10-04,2021-10-11,MBB,1,Buy,12244.79638294042,12986.92030083774,0.06060728938957743,5,0.60565275
2021-10-22,2021-11-05,MBB,1,Buy,12606.266386864849,12919.280090937458,0.024830008700970765,10,0.60241
2021-11-19,2021-11-25,MBB,1,Buy,12787.001388827064,13933.883239440489,0.0896912275004161,4,0.62128675
2021-12-24,2021-12-31,MBB,1,Buy,12719.225763091146,13032.013774104464,0.024591749280916977,5,0.7326933
2021-01-08,2021-01-22,MSH,1,Buy,13677.487895807033,13993.457691018026,0.023101449448758523,10,0.6010173
2021-02-02,2021-02-23,MSH,1,Buy,13661.10767078217,15366.647464435671,0.12484637664493642,10,0.6651803
2021-04-22,2021-04-28,MSH,1,Buy,15610.354448747457,17066.787183905137,0.09329914576504318,4,0.67669344
2021-05-07,2021-05-13,MSH,1,Buy,17199.236276164538,17871.416542663188,0.03908198339191299,4,0.66680104
2021-07-12,2021-07-26,MSH,1,Buy,19156.534351176117,21889.02181194411,0.14263996872692325,10,0.6090424
2021-07-29,2021-08-05,MSH,1,Buy,21967.547544011668,25283.20557392279,0.15093437368319104,5,0.6007319
2021-08-09,2021-08-12,MSH,1,Buy,24882.672336581956,26495.414060343657,0.0648138472406231,3,0.61987895
2021-08-31,2021-09-14,MSH,1,Buy,27277.239130478934,29093.003674102896,0.06656702076549492,8,0.74971825
2021-09-21,2021-10-04,MSH,1,Buy,28491.874460716564,30339.846688707286,0.06485962271589504,9,0.7101107
2021-02-09,2021-02-19,NAB,1,Buy,4866.846851682816,5142.047761331712,0.0565460385411016,3,0.61282927
2021-03-22,2021-04-05,NAB,1,Buy,5394.377151491328,5723.18167373568,0.06095319496773623,10,0.61067617
2021-04-07,2021-04-08,NAB,1,Buy,5779.159801519103,6066.6431001200635,0.0497448259737329,1,0.68431467
2021-05-05,2021-05-19,NAB,1,Buy,5928.6208308687355,6606.166695980544,0.11428389239939406,10,0.6730914
2021-05-20,2021-06-01,NAB,1,Buy,6707.372860860671,8949.74435486208,0.3343144239209141,8,0.7773191
2021-06-09,2021-06-23,NAB,1,Buy,7343.023905305087,7554.388231450368,0.02878437124419235,10,0.75975764
2021-06-28,2021-07-06,NAB,1,Buy,7698.1263509230075,8187.711354434304,0.06359794334274532,6,0.6432583
2021-07-19,2021-08-02,NAB,1,Buy,6431.770962769151,7336.110384497664,0.14060504128075427,10,0.61816955
2021-08-03,2021-08-17,NAB,1,Buy,7322.177095064831,7674.987623466241,0.048183828910557946,10,0.8012668
2021-08-30,2021-09-09,NAB,1,Buy,6975.201372082943,7050.832875313919,0.010842913228810702,6,0.6107404
2021-09-15,2021-09-29,NAB,1,Buy,6929.974393934591,6965.849093220864,0.005176743411587854,10,0.7315402
2021-10-04,2021-10-15,NAB,1,Buy,6747.299802507263,6938.343968726016,0.028314165934610183,9,0.65258557
2021-10-26,2021-11-04,NAB,1,Buy,6808.78022592768,7889.386542605568,0.1587077686195487,7,0.7668812
2021-11-16,2021-11-22,NAB,1,Buy,7724.626533431807,8660.58791786496,0.1211659075532464,4,0.6129943
2021-11-30,2021-12-06,NAB,1,Buy,8245.09011790464,7956.97841664,-0.034943426590206654,4,0.6057565
2021-12-10,2021-12-24,NAB,1,Buy,7969.331225855999,7567.062674688,-0.050477077657766815,10,0.63926667
2021-12-27,2021-12-31,NAB,1,Buy,7653.356046335999,7795.934885375999,0.018629583959870664,4,0.6673865
2021-01-14,2021-01-28,NTL,1,Buy,8893.65879961709,8894.152398174072,5.55000555006689e-05,10,0.6721886
2021-02-02,2021-02-23,NTL,1,Buy,8271.46867783316,9569.888822675934,0.15697576759523138,10,0.6319926
2021-03-11,2021-03-22,NTL,1,Buy,10156.33875264919,10592.625032732905,0.042957042957031566,7,0.601343
2021-03-26,2021-04-09,NTL,1,Buy,9845.243691757172,10282.151540394221,0.04437755552997084,10,0.61151123
2021-04-12,2021-04-27,NTL,1,Buy,10266.137009434506,8656.731492267943,-0.15676836532451596,10,0.6798046
2021-04-28,2021-05-14,NTL,1,Buy,8783.860542831673,9222.889037120922,0.04998126873126767,10,0.7673128
2021-05-18,2021-06-01,NTL,1,Buy,8857.059380688617,9679.467702325017,0.09285342756417866,10,0.69790643
2021-06-09,2021-06-23,NTL,1,Buy,9607.347468722102,10077.65857729718,0.04895327353426453,10,0.67907155
2021-06-24,2021-07-08,NTL,1,Buy,10154.883979944103,9830.936239246637,-0.03190068358607173,10,0.6760118
2021-07-13,2021-07-27,NTL,1,Buy,9280.118693282235,10191.530425628214,0.0982112150144954,10,0.71870536
2021-07-28,2021-08-11,NTL,1,Buy,10268.983799943468,12146.330488644478,0.1828171828171884,10,0.7464612
2021-08-23,2021-08-31,NTL,1,Buy,11524.081819936584,13854.408213610099,0.20221362795620434,6,0.6955519
2021-09-07,2021-09-21,NTL,1,Buy,13007.379479928433,13266.070330566354,0.019888006730110697,10,0.65801424
2021-09-27,2021-10-11,NTL,1,Buy,12170.647466599721,13759.515006667538,0.1305491383616356,10,0.6643462
2021-10-12,2021-10-21,NTL,1,Buy,14376.577319920914,16093.88789745385,0.11945197659482848,7,0.70665157
2021-11-22,2021-11-24,NTL,1,Buy,13596.895216591885,14518.660662207836,0.06779234751262538,2,0.63719815
2021-12-07,2021-12-13,NTL,1,Buy,14604.776959919645,16283.674311338975,0.11495535714285682,4,0.7174419
2021-01-28,2021-02-02,PDV,1,Buy,3779.8416014413046,4028.0379090385823,0.06566315040890523,3,0.6510692
2021-03-17,2021-03-30,PDV,1,Buy,3331.3858182193585,3716.6641849589714,0.11565107968957676,9,0.61666596
2021-04-05,2021-04-08,PDV,1,Buy,3374.30944318488,3871.3919903537885,0.14731385948401093,3,0.7600456
2021-04-13,2021-04-26,PDV,1,Buy,3447.9843218571746,3789.552489979684,0.09906314421364076,8,0.8113769
2021-04-28,2021-05-14,PDV,1,Buy,3382.637907730481,4326.624211184749,0.27906809099990787,10,0.78626794
2021-05-24,2021-05-31,PDV,1,Buy,3919.5035453589007,4219.849238040349,0.07662850389230758,5,0.7454233
2021-06-03,2021-06-04,PDV,1,Buy,3886.1896871767967,4187.241312110045,0.07746704334238348,1,0.8414831
