entry_date,exit_date,ticker,signal,signal_name,entry_price,exit_price,return_pct,holding_days,confidence
2024-05-06,2024-05-08,BFC,1,Buy,28128.690501109497,29885.043749905584,0.06243992228244008,2,0.6282983
2024-02-05,2024-02-21,VIB,1,Buy,14863.49234644524,15603.473104555947,0.04978512053983606,7,0.66547835
2024-03-15,2024-03-25,VIB,1,Buy,15774.932914859317,16757.990172830232,0.0623176823176799,6,0.60304445
2024-04-25,2024-05-14,VIB,1,Buy,15268.159946424783,15669.928008440937,0.026314111420494536,10,0.6361943
2024-06-10,2024-06-14,VIB,1,Buy,16278.818288032096,16210.27035355959,-0.004210866738582711,4,0.6239399
2024-06-24,2024-07-02,VIB,1,Buy,15376.444768739853,15417.768247385566,0.002687453391678847,6,0.6022118
2024-07-31,2024-08-14,VIB,1,Buy,15304.254887196474,14841.403079259002,-0.03024334156409621,10,0.61575705
2024-08-15,2024-08-29,VIB,1,Buy,15015.495361022955,15425.708694156,0.027319334012640778,10,0.6255995
2024-10-25,2024-11-06,VIB,1,Buy,15414.359870909999,15678.589164552,0.017141762347241914,8,0.63406044
2024-11-21,2024-11-27,VIB,1,Buy,15456.590993843998,15594.29567442,0.008909123663222149,4,0.6625457
2024-09-18,2024-09-24,STB,1,Buy,30280.249999999996,31818.15,0.05078888054094683,4,0.63769245
2024-03-21,2024-04-04,ACB,1,Buy,19670.610959999998,19315.805859,-0.018037319823034016,10,0.6538582
2024-04-19,2024-04-24,ACB,1,Buy,18687.080412,18965.246769,0.014885490449400325,3,0.60027736
2024-05-24,2024-06-07,ACB,1,Buy,20548.763235,20532.7467,-0.0007794403398798438,10,0.64119595
2024-06-13,2024-06-25,ACB,1,Buy,20741.1204,20073.681225,-0.03217951403435272,8,0.645449
2024-08-02,2024-08-16,ACB,1,Buy,20030.235224999997,20031.948,8.550948008168503e-05,10,0.60961634
2024-08-19,2024-08-28,ACB,1,Buy,20113.868775,20449.28025,0.016675632060247483,7,0.6542751
2024-09-18,2024-10-02,ACB,1,Buy,20615.670074999998,21534.344100000002,0.04456192894326788,10,0.62899864
2024-10-10,2024-10-24,ACB,1,Buy,21911.990099999995,20866.6125,-0.047708017173665865,10,0.6654193
2024-10-25,2024-11-01,ACB,1,Buy,20824.75395,20783.14605,-0.0019980019980019533,5,0.62969184
2024-11-15,2024-11-28,ACB,1,Buy,20406.586199999998,20991.812175,0.028678288924190627,9,0.63914776
2024-03-06,2024-03-20,HDB,1,Buy,18787.7890625425,18070.60439691,-0.038172914505537094,10,0.6579752
2024-04-12,2024-04-15,HDB,1,Buy,19468.796341995,18790.230235725,-0.034854034854034766,1,0.6062641
2024-05-22,2024-05-27,HDB,1,Buy,19508.855593727498,19030.10551533,-0.024540141583262603,3,0.623726
2024-06-24,2024-07-05,HDB,1,Buy,17906.4855244275,19509.856074540003,0.08954133115206965,9,0.6863035
2024-07-18,2024-08-01,HDB,1,Buy,20936.74583,21477.64086,0.02583472304587841,10,0.63923657
2024-09-13,2024-09-27,HDB,1,Buy,22021.119119999996,23558.80761,0.06982789937335412,10,0.65188545
2024-10-10,2024-10-24,HDB,1,Buy,22896.959084999995,22393.35423,-0.02199439904357912,10,0.6351517
2024-11-14,2024-11-26,HDB,1,Buy,21061.865824999997,20853.290835,-0.009902968318809779,8,0.6281245
2024-12-02,2024-12-04,HDB,1,Buy,21186.985819999998,21560.88753,0.01764770662408467,2,0.65180707
2024-12-24,2024-12-31,HDB,1,Buy,23423.399999999998,25474.5,0.08756627987397228,5,0.6337508
2024-02-01,2024-02-22,NTL,1,Buy,14345.090279519998,14405.906440233,0.004239510489510652,10,0.67881244
2024-02-26,2024-02-29,NTL,1,Buy,14389.918686643497,15076.989038380501,0.047746645877487275,3,0.74036056
2024-03-14,2024-03-21,NTL,1,Buy,15958.912935965998,16799.434373625747,0.052667837780197256,5,0.60890347
2024-07-15,2024-07-29,NTL,1,Buy,26260.904669999996,26019.20475,-0.009203792597294232,10,0.64967436
2024-07-30,2024-08-02,NTL,1,Buy,25502.466989999997,23606.514855,-0.0743438717416411,3,0.63458663
2024-08-08,2024-08-22,NTL,1,Buy,21331.059749999997,23038.823115,0.08005994005994019,10,0.6113044
2024-09-12,2024-09-23,NTL,1,Buy,19482.367904999996,20531.517929999998,0.053851258230820424,7,0.64012456
2024-11-12,2024-11-18,NTL,1,Buy,19319.3,18831.15,-0.02526747863535417,4,0.62194717
