ticker,timestamp,open,high,low,close,volume,bu,sd,label,hit_time,hit_type,ub,lb,vbar_end
BID,2021-11-19,25855.5325363632,26726.0891874192,24375.586229568,25768.4768712576,4055100.0,2332300.0,1551700.0,1,1970-01-01 00:00:00.000002967,tp,26519.329896011597,25393.050358880602,
BID,2021-11-22,25768.4768712576,26813.1448525248,25536.328430976,26435.9036370672,4942900.0,3010400.0,1787500.0,-1,1970-01-01 00:00:00.000002968,sl,27231.582450958183,26038.06423012171,
BID,2021-11-23,26406.885082032,26406.885082032,25652.4026511168,25942.5882014688,1795000.0,777200.0,878100.0,1,1970-01-01 00:00:00.000002970,tp,26777.439645022074,25525.162479692164,
BID,2021-11-24,26087.6809766448,26755.1077424544,25884.5510913984,26726.0891874192,4127600.0,2601000.0,1331600.0,-1,1970-01-01 00:00:00.000002971,sl,27622.11970076582,26278.07393074589,
BID,2021-11-25,26929.2190726656,26929.2190726656,26290.8108618912,26319.8294169264,2686800.0,1342600.0,1230500.0,-1,1970-01-01 00:00:00.000002971,sl,27236.617489284276,25861.43538074746,
BID,2021-11-26,26755.1077424544,26813.1448525248,25536.328430976,26377.8665269968,4132100.0,2072500.0,1913500.0,-1,1970-01-01 00:00:00.000002972,sl,27189.444789088488,25972.077395950957,
BID,2021-11-29,25826.513981328,26116.69953168,25594.3655410464,25826.513981328,3260500.0,1324700.0,1935800.0,-1,1970-01-01 00:00:00.000002973,sl,26673.124240057197,25403.2088519634,
BID,2021-11-30,26058.6624216096,26493.9407471376,25304.1799906944,25768.4768712576,2542100.0,1392700.0,1092900.0,-1,1970-01-01 00:00:00.000002976,sl,26615.542668346654,25344.943972713074,
BID,2021-12-01,25768.4768712576,25942.5882014688,25362.2171007648,25710.4397611872,1755700.0,814200.0,879100.0,-1,1970-01-01 00:00:00.000002976,sl,26508.692068640383,25311.313607460612,
BID,2021-12-02,25681.421206152,26348.8479719616,25536.328430976,25652.4026511168,1367300.0,671800.0,634100.0,-1,1970-01-01 00:00:00.000002976,sl,26409.963366487733,25273.622293431334,
BID,2021-12-03,25826.513981328,25826.513981328,24375.586229568,24375.586229568,2199100.0,730500.0,1157400.0,1,1970-01-01 00:00:00.000002978,tp,25276.005438623433,23925.376625040284,
BID,2021-12-06,24955.957330272,24955.957330272,24172.4563443216,24346.5676745328,2858100.0,1201600.0,1565800.0,1,1970-01-01 00:00:00.000002978,tp,25240.578104429576,23899.56245958441,
BID,2021-12-07,24404.6047846032,25391.2356558,24404.6047846032,25304.1799906944,1653500.0,869200.0,734900.0,1,1970-01-01 00:00:00.000002982,tp,26316.66367474893,24797.938148667137,
BID,2021-12-08,25362.2171007648,25710.4397611872,25217.1243255888,25536.328430976,1145000.0,699300.0,252300.0,1,1970-01-01 00:00:00.000002982,tp,26562.374207574467,25023.305542676764,
BID,2021-12-09,25507.3098759408,25623.3840960816,25275.1614356592,25536.328430976,979700.0,432900.0,490800.0,1,1970-01-01 00:00:00.000002982,tp,26560.01634946125,25024.484471733373,
BID,2021-12-10,25710.4397611872,26232.7737518208,25710.4397611872,25884.5510913984,2064600.0,979200.0,1026800.0,-1,1970-01-01 00:00:00.000002989,sl,26927.9035987786,25362.8748377083,
BID,2021-12-13,26406.885082032,26580.9964122432,26174.7366417504,26406.885082032,2477500.0,0.0,0.0,-1,1970-01-01 00:00:00.000002985,sl,27483.140331150877,25868.757457472562,
BID,2021-12-14,26522.9593021728,26522.9593021728,26232.7737518208,26290.8108618912,1711000.0,0.0,0.0,-1,1970-01-01 00:00:00.000002985,sl,27365.523905168946,25753.45434025233,
BID,2021-12-15,26232.7737518208,26406.885082032,25971.606756504,26058.6624216096,1426700.0,696400.0,730300.0,-1,1970-01-01 00:00:00.000002988,sl,27114.324473932873,25530.83139544796,
BID,2021-12-16,26116.69953168,26116.69953168,25536.328430976,26058.6624216096,1674500.0,542500.0,1084100.0,-1,1970-01-01 00:00:00.000002988,sl,27088.367672192155,25543.80979631832,
BID,2021-12-17,26058.6624216096,26406.885082032,25594.3655410464,26058.6624216096,1851700.0,561600.0,709800.0,-1,1970-01-01 00:00:00.000002988,sl,27087.801760915085,25544.092751956854,
BID,2021-12-20,26000.6253115392,26087.6809766448,25826.513981328,25884.5510913984,1229300.0,497300.0,669000.0,-1,1970-01-01 00:00:00.000002989,sl,26862.33482313683,25395.659225529187,
BID,2021-12-21,25826.513981328,25913.5696464336,25420.2542108352,25420.2542108352,2787700.0,1279900.0,1390600.0,-1,1970-01-01 00:00:00.000002989,sl,26378.710350187077,24941.02614115926,
BID,2021-12-22,25536.328430976,25681.421206152,24926.9387752368,25130.0686604832,2827800.0,1130500.0,1148100.0,1,1970-01-01 00:00:00.000002992,tp,26009.247787765966,24690.47909684182,
BID,2021-12-23,25520.488128,25593.822864,24713.806032,25300.48392,2318800.0,1313000.0,840000.0,1,1970-01-01 00:00:00.000002995,tp,26179.474064457158,24860.98884777142,
BID,2021-12-24,25300.48392,25960.496544,25300.48392,25667.1576,1525000.0,581200.0,854000.0,1,1970-01-01 00:00:00.000002996,tp,26577.555351264236,25211.95872436788,
BID,2021-12-27,25813.827072,26033.83128,25667.1576,25887.161808,1202100.0,419700.0,724900.0,1,1970-01-01 00:00:00.000002996,tp,26779.23282915861,25441.1262974207,
BID,2021-12-28,26033.83128,26033.83128,25593.822864,25813.827072,1359900.0,731000.0,604700.0,1,1970-01-01 00:00:00.000002996,tp,26703.628149286447,25368.92653335678,
BID,2021-12-29,26070.498648,26070.498648,25740.492336,25813.827072,1581600.0,625600.0,898300.0,1,1970-01-01 00:00:00.000002996,tp,26703.126443691744,25369.177386154126,
BID,2021-12-30,25960.496544,26180.500752,25813.827072,25960.496544,987000.0,489500.0,466100.0,1,1970-01-01 00:00:00.000002996,tp,26856.32250473098,25512.583563634515,
BID,2021-12-31,26107.166016,27647.195472,26033.83128,27207.187056,4857000.0,3171200.0,1520200.0,0,1970-01-01 00:00:00.000002999,both,28077.632576538927,26771.964295730533,
BID,2022-01-04,27573.860736,27867.19968,27317.18916,27427.191264,1769200.0,964800.0,753300.0,0,1970-01-01 00:00:00.000002999,both,28300.625247125714,26990.474272437143,
BID,2022-01-05,27793.864944,27793.864944,27060.517584,27170.519688,1922200.0,775200.0,1127600.0,0,1970-01-01 00:00:00.000002999,both,27942.2999287827,26784.629567608652,
BID,2022-01-06,26767.17864,28453.877568,26583.8418,27867.19968,5998800.0,2610700.0,3306400.0,1,1970-01-01 00:00:00.000003000,tp,28702.899426915985,27449.34980654201,
BID,2022-01-07,28343.875464,28930.553352,27610.528104,28747.216512,4367700.0,0.0,0.0,-1,1970-01-01 00:00:00.000003002,sl,29673.91615066215,28283.866692668926,
BID,2022-01-10,28747.216512,29553.898608,28453.877568,28490.544936,3180600.0,1721600.0,1394900.0,1,1970-01-01 00:00:00.000003003,tp,29422.073108027365,28024.780849986317,
BID,2022-01-11,28453.877568,29260.559664,28087.203888,28893.885984,4276500.0,2298500.0,1828700.0,1,1970-01-01 00:00:00.000003003,tp,29824.620796462274,28428.518577768864,
BID,2022-01-12,28893.885984,30910.591224,28893.885984,30910.591224,8028300.0,4815800.0,3024500.0,1,1970-01-01 00:00:00.000003004,tp,32242.449698167748,30244.661986916126,
BID,2022-01-13,31167.2628,33073.965936,31167.2628,32267.28384,9664800.0,4053600.0,5096600.0,1,1970-01-01 00:00:00.000003006,tp,33721.551664717845,31540.149927641076,
BID,2022-01-14,31753.940688,33073.965936,31753.940688,32450.62068,3265400.0,1814700.0,1355700.0,1,1970-01-01 00:00:00.000003006,tp,33906.003988192424,31722.929025903788,
BID,2022-01-17,32267.28384,34467.32592,31973.944896,32010.612264,7741100.0,4049500.0,3259200.0,1,1970-01-01 00:00:00.000003008,tp,33481.886487992866,31274.975152003564,
BID,2022-01-18,31827.275424,33330.637512,31827.275424,32927.296464,4849200.0,2605300.0,2133500.0,-1,1970-01-01 00:00:00.000003008,sl,34438.0976949897,32171.895848505148,
BID,2022-01-19,33037.298568,33587.309088,31937.277528,32010.612264,2972800.0,1237700.0,1643700.0,0,1970-01-01 00:00:00.000003009,both,33529.39159079004,31251.22260060498,
BID,2022-01-20,31607.271216,34247.321712,30983.92596,34247.321712,5637900.0,2763000.0,2681100.0,1,1970-01-01 00:00:00.000003013,tp,36051.82483334577,33345.07015132711,
BID,2022-01-21,34503.993288,35787.351168,34100.65224,34723.997496,4570000.0,0.0,0.0,-1,1970-01-01 00:00:00.000003012,sl,36547.91685648573,33812.03781575714,
BID,2022-01-24,34393.991184,35567.34696,34357.323816,34393.991184,4165100.0,1781600.0,2276400.0,1,1970-01-01 00:00:00.000003013,tp,36243.66549048672,33469.15403075664,
BID,2022-01-25,33953.982768,35934.02064,33660.643824,35934.02064,4703200.0,2435200.0,1748600.0,-1,1970-01-01 00:00:00.000003014,sl,37920.22735659574,34940.91728170213,
BID,2022-01-26,36300.69432,36630.700632,35274.008016,35274.008016,4052900.0,2241300.0,1701900.0,-1,1970-01-01 00:00:00.000003017,sl,37279.491362936475,34271.266342531766,
BID,2022-01-27,35200.67328,35567.34696,34760.664864,34907.334336,1921100.0,706000.0,1131300.0,-1,1970-01-01 00:00:00.000003021,sl,36920.05155729561,33900.9757253522,
BID,2022-01-28,34907.334336,35934.02064,34687.330128,35164.005912,2956900.0,1813100.0,983400.0,-1,1970-01-01 00:00:00.000003017,sl,37189.56609903164,34151.225818484185,
BID,2022-02-07,35494.012224,35640.681696,34613.995392,34760.664864,3477200.0,1647100.0,1738500.0,-1,1970-01-01 00:00:00.000003021,sl,36731.83344128238,33775.08057535881,
BID,2022-02-08,34760.664864,35494.012224,34100.65224,34723.997496,2672600.0,1047000.0,1532400.0,-1,1970-01-01 00:00:00.000003021,sl,36703.61048767498,33734.191000162515,
BID,2022-02-09,34687.330128,35860.685904,34467.32592,35494.012224,4562000.0,2318200.0,2040300.0,-1,1970-01-01 00:00:00.000003021,sl,37489.96930252079,34496.0336847396,
BID,2022-02-10,35640.681696,35860.685904,35200.67328,35494.012224,2741500.0,1542800.0,1126600.0,-1,1970-01-01 00:00:00.000003021,sl,37491.18377810254,34495.42644694873,
BID,2022-02-11,35347.342752,35567.34696,35054.003808,35127.338544,1716100.0,749800.0,890800.0,-1,1970-01-01 00:00:00.000003021,sl,37108.632096828944,34136.69176758552,
BID,2022-02-14,34613.995392,34907.334336,32817.29436,32817.29436,7129000.0,2813600.0,3293400.0,-1,1970-01-01 00:00:00.000003031,vbar_sign,34966.97171333935,31742.455683330325,1970-01-01 00:00:00.000003031
BID,2022-02-15,32890.629096,33953.982768,32560.622784,33880.648032,3694100.0,2113100.0,1504700.0,-1,1970-01-01 00:00:00.000003026,sl,36130.0234107664,32755.960342616796,
BID,2022-02-16,33807.313296,33807.313296,32780.626992,33110.633304,2795800.0,1308400.0,1366500.0,-1,1970-01-01 00:00:00.000003026,sl,35133.46974885712,32099.215081571445,
BID,2022-02-17,33513.974352,33733.97856,32780.626992,33733.97856,1790200.0,1149900.0,992900.0,-1,1970-01-01 00:00:00.000003026,sl,35711.32755015155,32745.30406492423,
BID,2022-02-18,33330.637512,33770.645928,32780.626992,32780.626992,2995400.0,813600.0,1689500.0,-1,1970-01-01 00:00:00.000003033,sl,34753.64466529459,31794.118155352702,
BID,2022-02-21,32853.961728,33330.637512,32047.279632,33183.96804,2957200.0,1850100.0,1895300.0,-1,1970-01-01 00:00:00.000003029,sl,35174.62069710009,32188.641711449956,
BID,2022-02-22,32927.296464,33733.97856,32780.626992,33733.97856,2290300.0,1225200.0,927900.0,-1,1970-01-01 00:00:00.000003029,sl,35727.87580479886,32737.029937600575,
BID,2022-02-23,34100.65224,34393.991184,33367.30488,33440.639616,2954000.0,1746900.0,1111000.0,-1,1970-01-01 00:00:00.000003029,sl,35370.189357808595,32475.864745095703,
BID,2022-02-24,33220.635408,33403.972248,31973.944896,32707.292256,3385900.0,2515500.0,3606200.0,-1,1970-01-01 00:00:00.000003033,sl,34314.22799935126,31903.824384324373,
BID,2022-02-25,32707.292256,33440.639616,32633.95752,32670.624888,2347500.0,949400.0,1240600.0,-1,1970-01-01 00:00:00.000003033,sl,34257.158738813894,31877.35796259305,
BID,2022-02-28,32487.288048,32670.624888,32047.279632,32047.279632,2699000.0,1045400.0,1407000.0,-1,1970-01-01 00:00:00.000003033,sl,33618.49414638681,31261.672374806596,
BID,2022-03-01,32083.947,33000.6312,31973.944896,32340.618576,2395600.0,1068700.0,1286000.0,-1,1970-01-01 00:00:00.000003033,sl,33764.10498605047,31628.875370974765,
BID,2022-03-02,32047.279632,32267.28384,31057.260696,31130.595432,3090100.0,1778700.0,2868900.0,-1,1970-01-01 00:00:00.000003037,sl,32562.929325681038,30414.42848515948,
BID,2022-03-03,31057.260696,31680.605952,30800.58912,31387.267008,2473700.0,900900.0,1329400.0,-1,1970-01-01 00:00:00.000003037,sl,32843.22571962757,30659.287652186213,
BID,2022-03-04,31387.267008,31900.61016,31167.2628,31753.940688,1660800.0,499800.0,1082500.0,-1,1970-01-01 00:00:00.000003036,sl,33235.896445871476,31012.962809064262,
BID,2022-03-07,31387.267008,31387.267008,30910.591224,30983.92596,2266100.0,605800.0,1446200.0,-1,1970-01-01 00:00:00.000003038,sl,32452.48193906472,30249.64797046764,
BID,2022-03-08,30653.919648,31203.930168,30360.580704,30507.250176,2585800.0,1111600.0,1385300.0,-1,1970-01-01 00:00:00.000003038,sl,31957.862484000598,29781.9440219997,
BID,2022-03-09,30507.250176,30727.254384,29700.56808,29700.56808,1970700.0,892200.0,821300.0,1,1970-01-01 00:00:00.000003044,tp,31078.774240744675,29011.464999627664,
BID,2022-03-10,30433.91544,30800.58912,30030.574392,30030.574392,1563100.0,387200.0,552200.0,1,1970-01-01 00:00:00.000003044,tp,31444.962278193776,29323.38044890311,
BID,2022-03-11,30030.574392,30690.587016,30030.574392,30690.587016,1476500.0,518300.0,803500.0,1,1970-01-01 00:00:00.000003044,tp,32192.877608030387,29939.441719984807,
BID,2022-03-14,30690.587016,30947.258592,30287.245968,30287.245968,1337300.0,664900.0,504300.0,1,1970-01-01 00:00:00.000003044,tp,31512.100730060334,29674.81858696983,
BID,2022-03-15,30287.245968,30947.258592,30067.24176,30873.923856,1515300.0,723900.0,711300.0,0,1970-01-01 00:00:00.000003044,both,32057.95839383116,30281.906587084424,
BID,2022-03-16,31020.593328,31020.593328,30433.91544,30507.250176,1331400.0,446200.0,853000.0,1,1970-01-01 00:00:00.000003044,tp,31653.14610070135,29934.302213649327,
BID,2022-03-17,30947.258592,32450.62068,30067.24176,31900.61016,5819900.0,3128100.0,2375900.0,-1,1970-01-01 00:00:00.000003051,sl,33258.5825422052,31221.6239688974,
BID,2022-03-18,32047.279632,32707.292256,31900.61016,32193.949104,2786600.0,1384000.0,1338500.0,-1,1970-01-01 00:00:00.000003050,sl,33516.49448711447,31532.676412442765,
BID,2022-03-21,32193.949104,32340.618576,31753.940688,32120.614368,1279000.0,644000.0,600200.0,-1,1970-01-01 00:00:00.000003050,sl,33425.47094602682,31468.18607898659,
BID,2022-03-22,32120.614368,32230.616472,31680.605952,31900.61016,2825000.0,947000.0,1835900.0,-1,1970-01-01 00:00:00.000003050,sl,33169.608149673106,31266.111165163446,
BID,2022-03-23,31863.942792,32560.622784,31643.938584,31827.275424,1995900.0,1073500.0,888300.0,-1,1970-01-01 00:00:00.000003051,sl,33090.060818037666,31195.882726981166,
BID,2022-03-24,31827.275424,31863.942792,31533.93648,31607.271216,1287000.0,581000.0,669100.0,-1,1970-01-01 00:00:00.000003051,sl,32829.40455921828,30996.20454439086,
BID,2022-03-25,31643.938584,32157.281736,31240.597536,31863.942792,1969000.0,0.0,0.0,-1,1970-01-01 00:00:00.000003051,sl,33103.67406150146,31244.077157249274,
BID,2022-03-28,31533.93648,31863.942792,30397.248072,30507.250176,3983900.0,1290100.0,2593000.0,1,1970-01-01 00:00:00.000003053,tp,31802.416512721044,29859.66700763948,
BID,2022-03-29,30580.584912,31167.2628,30433.91544,31093.928064,1733800.0,754400.0,913200.0,1,1970-01-01 00:00:00.000003053,tp,32438.915394054893,30421.434398972553,
BID,2022-03-30,30873.923856,33000.6312,30580.584912,31937.277528,3512800.0,2260500.0,1197500.0,-1,1970-01-01 00:00:00.000003060,sl,33267.4466496685,31272.19296716575,
BID,2022-03-31,32083.947,32230.616472,31827.275424,31900.61016,1444000.0,650500.0,678000.0,-1,1970-01-01 00:00:00.000003060,sl,33225.76789351044,31238.03129324478,
BID,2022-04-01,31900.61016,32633.95752,31827.275424,32523.955416,3165900.0,1914600.0,1213700.0,-1,1970-01-01 00:00:00.000003057,sl,33893.5297157364,31839.168266131805,
BID,2022-04-04,32963.963832,32963.963832,32450.62068,32450.62068,2081900.0,1175700.0,815900.0,-1,1970-01-01 00:00:00.000003057,sl,33761.705642432695,31795.078198783653,
BID,2022-04-05,31900.61016,32120.614368,31643.938584,31753.940688,2905000.0,1118900.0,1600800.0,-1,1970-01-01 00:00:00.000003060,sl,33057.63333597064,31102.09436401468,
BID,2022-04-06,31533.93648,32120.614368,31277.264904,31900.61016,3242600.0,1473100.0,1705200.0,-1,1970-01-01 00:00:00.000003060,sl,33137.72287659733,31282.053801701335,
BID,2022-04-07,31900.61016,32523.955416,31570.603848,31570.603848,3152800.0,1606800.0,1478000.0,-1,1970-01-01 00:00:00.000003060,sl,32805.31155668538,30953.249993657308,
BID,2022-04-08,31533.93648,31680.605952,30653.919648,30727.254384,3146100.0,830700.0,2188200.0,-1,1970-01-01 00:00:00.000003061,sl,31959.479975146663,30111.141588426668,
BID,2022-04-12,31020.593328,31020.593328,29663.900712,29663.900712,3187500.0,1090900.0,1780900.0,-1,1970-01-01 00:00:00.000003064,sl,30929.875076593944,29030.913529703026,
BID,2022-04-13,29700.56808,30360.580704,29407.229136,29993.907024,1996100.0,1052800.0,888100.0,-1,1970-01-01 00:00:00.000003064,sl,31253.950946168086,29363.885062915957,
BID,2022-04-14,30360.580704,30360.580704,29700.56808,29700.56808,1890900.0,810700.0,1025600.0,-1,1970-01-01 00:00:00.000003064,sl,30945.275335614868,29078.214452192566,
BID,2022-04-15,29773.902816,30213.911232,28600.54704,28820.551248,2508700.0,0.0,0.0,-1,1970-01-01 00:00:00.000003065,sl,29901.402106869842,28280.12581856508,
BID,2022-04-18,29003.888088,29113.890192,27720.530208,27830.532312,2820600.0,1111700.0,1602900.0,-1,1970-01-01 00:00:00.000003070,sl,28918.189412931548,27286.703761534227,
BID,2022-04-19,28123.871256,28747.216512,27500.526,27830.532312,2322500.0,986500.0,1223400.0,-1,1970-01-01 00:00:00.000003070,sl,28920.194516131065,27285.701209934465,
BID,2022-04-20,27830.532312,28453.877568,27757.197576,27830.532312,1458300.0,854700.0,556600.0,-1,1970-01-01 00:00:00.000003070,sl,28923.635958617866,27283.980488691068,
BID,2022-04-21,27793.864944,28417.2102,27610.528104,28233.87336,2094100.0,1011100.0,1006800.0,-1,1970-01-01 00:00:00.000003070,sl,29373.630698927394,27663.994690536303,
BID,2022-04-22,28307.208096,28673.881776,27867.19968,28233.87336,2628900.0,0.0,0.0,-1,1970-01-01 00:00:00.000003070,sl,29375.814624571274,27662.902727714365,
BID,2022-04-25,28233.87336,28307.208096,26290.502856,26290.502856,2945400.0,1217500.0,1658200.0,1,1970-01-01 00:00:00.000003074,tp,27573.384756858428,25649.061905570787,
BID,2022-04-26,25777.159704,27317.18916,25777.159704,27060.517584,1857800.0,786400.0,1028200.0,-1,1970-01-01 00:00:00.000003078,sl,28387.98278375022,26396.784984124894,
BID,2022-04-27,27133.85232,27500.526,26730.511272,27280.521792,748100.0,0.0,0.0,-1,1970-01-01 00:00:00.000003078,sl,28593.00185799707,26624.281759001464,
BID,2022-04-28,27280.521792,27280.521792,26913.848112,26913.848112,974900.0,414200.0,480500.0,-1,1970-01-01 00:00:00.000003078,sl,28139.501459628063,26301.02143818597,
BID,2022-04-29,27023.850216,27683.86284,26987.182848,27317.18916,1518600.0,783800.0,646400.0,-1,1970-01-01 00:00:00.000003078,sl,28590.978292043612,26680.294593978197,
BID,2022-05-04,27317.18916,27647.195472,27097.184952,27317.18916,1561000.0,0.0,0.0,-1,1970-01-01 00:00:00.000003078,sl,28547.531441631454,26702.018019184274,
BID,2022-05-05,27573.860736,28013.869152,27133.85232,28013.869152,1990600.0,875800.0,968900.0,-1,1970-01-01 00:00:00.000003077,sl,29344.13092428109,27348.738265859454,
BID,2022-05-06,27390.523896,27757.197576,27133.85232,27133.85232,1579600.0,645400.0,811600.0,-1,1970-01-01 00:00:00.000003078,sl,28445.02517837313,26478.265890813436,
BID,2022-05-09,26840.513376,27060.517584,25263.816552,25263.816552,2414100.0,0.0,0.0,-1,1970-01-01 00:00:00.000003079,sl,26656.73988469105,24567.354885654477,
BID,2022-05-10,25007.144976,26327.170224,24567.13656,26253.835488,1727600.0,939300.0,715500.0,-1,1970-01-01 00:00:00.000003081,sl,27817.85149420773,25471.827484896137,
BID,2022-05-11,26217.16812,26473.839696,25703.824968,26473.839696,862900.0,460300.0,315100.0,-1,1970-01-01 00:00:00.000003081,sl,28046.703258697933,25687.40791465103,
BID,2022-05-12,25960.496544,26253.835488,24640.471296,24640.471296,1507900.0,512700.0,739400.0,-1,1970-01-01 00:00:00.000003082,sl,26232.149037426192,23844.632425286905,
BID,2022-05-13,24787.140768,24933.81024,23320.446048,23320.446048,2353900.0,0.0,0.0,1,1970-01-01 00:00:00.000003084,tp,24879.435085692523,22540.95152915374,
BID,2022-05-16,24347.132352,24383.79972,23613.784992,23613.784992,1280700.0,0.0,0.0,1,1970-01-01 00:00:00.000003084,tp,25213.527030467234,22813.913972766382,
BID,2022-05-17,23833.7892,25263.816552,23503.782888,25263.816552,1116800.0,0.0,0.0,-1,1970-01-01 00:00:00.000003088,sl,27184.979982474586,24303.234836762706,
BID,2022-05-18,25593.822864,26033.83128,25080.479712,25593.822864,1288800.0,0.0,0.0,-1,1970-01-01 00:00:00.000003088,sl,27519.948041708692,24630.760275145658,
BID,2022-05-19,24933.81024,25667.1576,24860.475504,25410.486024,895100.0,0.0,0.0,-1,1970-01-01 00:00:00.000003088,sl,27322.765590656778,24454.346240671613,
BID,2022-05-20,25227.149184,25593.822864,25153.814448,25300.48392,1128100.0,0.0,0.0,-1,1970-01-01 00:00:00.000003088,sl,27203.93392158033,24348.758919209835,
BID,2022-05-23,25227.149184,25447.153392,24200.46288,24457.134456,1002800.0,0.0,0.0,1,1970-01-01 00:00:00.000003098,vbar_sign,26310.679218962978,23530.36207451851,1970-01-01 00:00:00.000003098
BID,2022-05-24,24713.806032,24823.808136,24273.797616,24750.4734,768000.0,0.0,0.0,-1,1970-01-01 00:00:00.000003099,vbar_sign,26636.25054301456,23807.58482849272,1970-01-01 00:00:00.000003099
BID,2022-05-25,24933.81024,25740.492336,24933.81024,25593.822864,1066800.0,0.0,0.0,-1,1970-01-01 00:00:00.000003099,sl,27438.4876676757,24671.49046216215,
BID,2022-05-26,26107.166016,26217.16812,25667.1576,25740.492336,1194100.0,504300.0,665000.0,-1,1970-01-01 00:00:00.000003098,sl,27562.094240518294,24829.69138374085,
BID,2022-05-27,25740.492336,25960.496544,25593.822864,25887.161808,891000.0,489000.0,332300.0,-1,1970-01-01 00:00:00.000003097,sl,27717.480971101257,24972.00222644937,
BID,2022-05-30,26033.83128,26290.502856,25813.827072,26217.16812,1088100.0,0.0,0.0,-1,1970-01-01 00:00:00.000003097,sl,28072.896716001178,25289.30382199941,
BID,2022-05-31,26033.83128,26107.166016,25667.1576,25887.161808,1027300.0,413800.0,580300.0,-1,1970-01-01 00:00:00.000003097,sl,27714.009726499065,24973.73784875047,
BID,2022-06-01,25740.492336,26070.498648,25630.490232,25777.159704,1071100.0,483000.0,576000.0,-1,1970-01-01 00:00:00.000003098,sl,27596.22244605139,24867.62833297431,
BID,2022-06-02,25777.159704,25813.827072,25300.48392,25447.153392,905200.0,0.0,0.0,-1,1970-01-01 00:00:00.000003099,sl,27214.768500794955,24563.345837602523,
BID,2022-06-03,25447.153392,25483.82076,24933.81024,25190.481816,570700.0,0.0,0.0,-1,1970-01-01 00:00:00.000003099,sl,26912.251302818255,24329.597072590874,
BID,2022-06-06,25190.481816,25410.486024,24787.140768,25080.479712,918800.0,448800.0,455100.0,-1,1970-01-01 00:00:00.000003099,sl,26609.66553687788,24315.88679956106,
BID,2022-06-07,25007.144976,25080.479712,24273.797616,24640.471296,1172500.0,489700.0,638800.0,-1,1970-01-01 00:00:00.000003103,sl,26082.93975611054,23919.23706594473,
BID,2022-06-08,24713.806032,25520.488128,24677.138664,25153.814448,982900.0,0.0,0.0,-1,1970-01-01 00:00:00.000003103,sl,26645.420745973264,24408.011299013368,
BID,2022-06-09,25190.481816,25483.82076,25007.144976,25300.48392,394400.0,0.0,0.0,-1,1970-01-01 00:00:00.000003103,sl,26571.078124693908,24665.186817653044,
BID,2022-06-10,24970.477608,25153.814448,24787.140768,24787.140768,786000.0,0.0,0.0,-1,1970-01-01 00:00:00.000003103,sl,25887.36264664688,24237.02982867656,
BID,2022-06-13,24237.130248,24457.134456,23430.448152,23430.448152,1446900.0,553400.0,856100.0,-1,1970-01-01 00:00:00.000003104,sl,24628.14096892032,22831.601743539843,
BID,2022-06-14,23393.780784,24053.793408,22807.102896,23687.119728,1178900.0,0.0,0.0,-1,1970-01-01 00:00:00.000003105,sl,24626.190248871408,23217.5844675643,
BID,2022-06-15,23467.11552,23833.7892,22733.76816,23467.11552,1366100.0,0.0,0.0,-1,1970-01-01 00:00:00.000003107,sl,24382.090620394712,23009.62796980264,
BID,2022-06-16,23467.11552,24053.793408,23467.11552,23687.119728,1293500.0,0.0,0.0,-1,1970-01-01 00:00:00.000003107,sl,24620.84992406925,23220.254629965377,
BID,2022-06-17,23430.448152,23430.448152,22880.437632,23173.776576,1218700.0,707000.0,495200.0,-1,1970-01-01 00:00:00.000003108,sl,24106.910648361263,22707.209539819367,
BID,2022-06-20,23247.111312,23320.446048,21633.74712,21633.74712,972600.0,0.0,0.0,1,1970-01-01 00:00:00.000003110,tp,22659.3178109674,21120.9617745163,
BID,2022-06-21,21340.408176,22477.096584,21230.406072,22220.425008,1403700.0,574400.0,682000.0,1,1970-01-01 00:00:00.000003112,tp,23310.51041333526,21675.382305332365,
BID,2022-06-22,22220.425008,23173.776576,21853.751328,22367.09448,1532700.0,817800.0,692200.0,1,1970-01-01 00:00:00.000003112,tp,23393.214535315452,21854.034452342272,
BID,2022-06-23,22367.09448,22733.76816,22037.088168,22733.76816,422300.0,0.0,0.0,1,1970-01-01 00:00:00.000003114,tp,23795.730546046674,22202.786966976662,
BID,2022-06-24,22880.437632,23650.45236,22807.102896,22880.437632,1328200.0,0.0,0.0,1,1970-01-01 00:00:00.000003114,tp,23950.182114634878,22345.56539068256,
BID,2022-06-27,22953.772368,23320.446048,22843.770264,23283.77868,826300.0,377000.0,388500.0,1,1970-01-01 00:00:00.000003114,tp,24383.05041416702,22734.14281291649,
BID,2022-06-28,23173.776576,24897.142872,23173.776576,24677.138664,2412700.0,1507700.0,822600.0,0,1970-01-01 00:00:00.000003117,both,26043.647352862594,23993.8843195687,
BID,2022-06-29,24200.46288,25593.822864,24200.46288,25593.822864,2342200.0,0.0,0.0,-1,1970-01-01 00:00:00.000003116,sl,27079.669803263678,24850.899394368163,
BID,2022-06-30,25667.1576,25667.1576,24567.13656,24567.13656,1498400.0,500200.0,859400.0,0,1970-01-01 00:00:00.000003117,both,26054.884925419887,23823.262377290055,
BID,2022-07-01,24127.128144,26180.500752,23540.450256,25703.824968,3520700.0,1611600.0,1718400.0,1,1970-01-01 00:00:00.000003119,tp,27348.561348770527,24881.456777614738,
