date,drawdown
2024-01-30,0.0
2024-03-07,-0.014765618177132043
2024-03-22,0.0
2024-03-27,-0.010007648851950643
2024-04-09,-0.03496273332551469
2024-04-10,-0.07212657923519078
2024-04-15,-0.14672265454340072
2024-05-02,-0.10052655150609932
2024-05-06,-0.08744508856693115
2024-05-23,-0.0320432596351503
2024-06-03,0.0
2024-06-07,0.0
2024-06-14,0.0
2024-06-24,-0.07337330172963791
2024-06-28,-0.04667459390627293
