ticker,timestamp,open,high,low,close,volume,bu,sd,label,hit_time,hit_type,ub,lb,vbar_end,ema_20,ema_40,ema_80,ema_200,sma_40,sma_80,sma_200,macd,macd_signal,macd_diff,adx,rsi,stoch,stoch_signal,bb_upper,bb_lower,bb_width,bb_position,atr,atr_ratio,mfi,vwap,vwap_ratio,obv,return_4d,return_20d,return_40d,return_80d,return_240d,return_480d,volatility,volatility_of_volatility,volume_sma,volume_ratio,volume_zscore,bu_sd_ratio,net_active_volume,active_volume_ratio,high_low_ratio,close_open_ratio,gap,trend_sma,above_trend,vol_regime,roc_5,roc_10,roc_20,cum_return_5d,cum_return_10d,cum_return_20d,price_rank_20d,price_rank_50d
HDB,2025-07-03 10:00:00,22450.0,22450.0,22400.0,22450.0,572100.0,248800.0,323300.0,1,1970-01-01 00:00:00.000004302,tp,22561.584642709422,22375.61023819372,,22327.211226177133,22193.175476681852,22058.922485995263,21922.23066964095,22143.75,21938.75,21937.75,136.8043879150282,61.538379882196764,75.26600803283144,21.703316156509704,58.46945526085102,88.88888888888889,88.88888888888889,22471.19131131985,21406.30868868015,0.04743352439375054,0.9800998618351764,103.9363654339685,0.004629682201958508,65.21838368781196,22128.39004953137,1.0145338160502753,15111700.0,0.006726457399103047,0.015837104072398134,0.03218390804597693,0.034562211981566726,0.03935185185185186,0.05010556139356426,0.0035639761377926353,0.0005325892692842461,803242.5,0.7122382095070916,-0.2531357128121602,0.769563872564158,-74500.0,-0.1302219891627315,0.0022271714922048997,0.0,0.0,19781.75,0.0,1.0,0.0,0.672645739910314,1.583710407239819,0.0,0.6726457399103047,1.5837104072398134,0.825,0.93
CSV,2025-07-03 10:00:00,36800.0,36900.0,36700.0,36750.0,205800.0,124800.0,81000.0,-1,1970-01-01 00:00:00.000000302,sl,37001.189906939115,36582.54006204059,,36237.554628660146,36176.36015151601,36041.241420140854,35705.894912044845,36237.5,36002.5,35748.21,188.5016511836002,200.15836336544606,-11.656712181845876,12.952938939084598,56.39644211840162,69.6969696969697,64.64646464646465,37198.31562123933,34806.68437876067,0.06507840115588188,0.8125481833166301,189.53018431727938,0.005157283927000799,58.07476909261853,36379.76844806118,1.0101768528974393,-1483100.0,0.011004126547455195,0.023676880222841312,-0.0027137042062415073,0.042553191489361764,0.05524608051455804,0.05010556139356426,0.0046706911086463465,0.0003490290755512532,132460.0,1.5536765816095426,0.6117760163895087,1.5407407407405507,43800.0,0.21282798833818206,0.005442176870748299,-0.001358695652173913,-0.0013568521031207597,19781.75,0.0,1.0,1.1004126547455295,2.3676880222841223,2.3676880222841223,1.1004126547455195,2.367688022284131,2.367688022284131,0.95,0.73
CTG,2025-07-03 10:15:00,42600.0,42600.0,42500.0,42550.0,206600.0,121100.0,85500.0,1,1970-01-01 00:00:00.000001304,tp,42725.953760357464,42432.697493095024,,42086.54462306246,41943.149491819815,41775.05158646354,41149.20486050243,41878.75,41765.0,41260.0,241.88351561262243,227.51806165821225,14.365453954410185,20.128838651369488,59.732155355079456,90.9090909090909,93.70015948963318,42233.34816109386,41296.65183890614,0.022014014622508182,1.3380517585107783,150.88232624884705,0.0035460006168941726,72.8215274991465,41901.93639843281,1.0154661969653371,21130200.0,0.007100591715976323,0.013095238095238049,0.021608643457383003,0.02777777777777768,0.11973684210526314,0.05010556139356426,0.002848661910627429,0.0001428207819300448,353673.75,0.5841541816433931,-0.4751896027792871,1.4163742690056824,35600.0,0.17231364956436726,0.0023501762632197414,-0.0011737089201877935,0.0,19781.75,0.0,1.0,1.5513126491646778,1.3095238095238095,1.3095238095238095,1.5513126491646823,1.3095238095238049,1.3095238095238049,0.95,0.98
TDC,2025-07-03 10:15:00,11000.0,11000.0,10950.0,11000.0,46600.0,9600.0,37000.0,-1,1970-01-01 00:00:00.000009036,sl,11064.883929813745,10956.744046790836,,11003.697430435646,10994.309103808115,10995.259887246732,11050.588890223982,10983.75,11000.0,11031.75,-8.362590679906134,-17.029652347499333,8.667061667593199,23.07429806212831,49.87521785359751,60.0,60.0,11103.682206766638,10896.317793233362,0.01885131032120692,0.5,58.94659178220528,0.005358781071109571,45.083812214687505,10980.503981393882,1.001775512184063,-1107900.0,0.0,0.004566210045662045,0.0,0.004566210045662045,-0.03508771929824561,0.05010556139356426,0.0038609439770571495,0.0005205421251274838,30450.0,1.5303776683087027,0.5721978659711552,0.25945945945938936,-27400.0,-0.5879828326178996,0.004545454545454545,0.0,0.0,19781.75,0.0,1.0,0.0,0.0,0.45662100456621,0.0,0.0,0.45662100456620447,0.575,0.61
CSV,2025-07-03 10:15:00,36750.0,36800.0,36650.0,36650.0,65100.0,26300.0,38800.0,-1,1970-01-01 00:00:00.000000302,sl,36901.104146035745,36482.59723597617,,36276.835140216324,36199.46453436889,36056.27249618676,35715.28899252201,36232.5,36020.625,35749.545,195.75594600088516,199.92039485925358,-4.1644488583684165,12.883118041543913,55.51757101130545,63.63636363636363,69.69696969696969,37211.18093631715,34830.06906368285,0.06496894604732054,0.7643197941404168,188.82428816875654,0.005152095175136604,58.31086837101235,36389.62940975862,1.00715507672006,-1548200.0,0.008253094910591452,0.02231520223152028,-0.005427408412483015,0.04119318181818188,0.05976925078795947,0.05010556139356426,0.004679837771934358,0.0003497788841057452,132811.25,0.49016931924065166,-0.5659670000820928,0.6778350515462171,-12500.0,-0.19201228878645285,0.004092769440654843,-0.0027210884353741495,0.0,19781.75,0.0,1.0,0.8253094910591471,1.9471488178025034,2.2315202231520224,0.8253094910591452,1.9471488178025131,2.231520223152028,0.9,0.67
VPD,2025-07-03 10:15:00,25400.0,25400.0,25400.0,25400.0,2000.0,2000.0,0.0,1,1970-01-01 00:00:00.000013857,tp,25538.235220502298,25307.8431863318,,25375.905937390464,25353.501066508717,25249.70632709462,25001.1218504262,25358.75,25313.75,24808.735,156.58827316316456,181.62700054448405,-25.03872738131949,7.323965290830565,53.39864914654345,54.54545454545455,54.54545454545455,25564.735557353408,25062.764442646592,0.01976264231129195,0.6718226357514131,67.95917087959478,0.002675557908645464,43.9105531504277,25355.44678714859,1.0017571456431205,-83200.0,0.0039525691699604515,0.0,0.0039525691699604515,0.016000000000000014,0.04742268041237119,-0.028086018213821062,0.0038143126297818446,0.004060250607080984,1318.75,1.5165876777251184,0.3949716439088616,200000000000.0,2000.0,0.999999999995,0.0,0.0,0.0,24720.6475,1.0,2.0,0.3952569169960474,0.19723865877712032,0.0,0.39525691699604515,0.19723865877712132,0.0,0.55,0.76
VLC,2025-07-03 10:15:00,15300.0,15300.0,15300.0,15300.0,17600.0,11600.0,6000.0,-1,1970-01-01 00:00:00.000012510,sl,15427.355317392958,15215.096455071362,,15329.181337487535,15377.574598190185,15417.109524373427,15415.084026775246,15400.0,15445.0,15447.5,-35.95671207131454,-8.98224134896091,-26.97447072235363,17.12490009162953,48.093546637992596,40.0,26.666666666666703,15639.679223339317,15250.320776660683,0.02544826448879962,0.12759251472030084,90.52085504646165,0.005916395754670696,34.31616829818982,15376.065850569861,0.9950529705511737,-747359.0,0.006578947368421018,-0.012903225806451646,-0.00649350649350644,-0.012903225806451646,0.006578947368421018,0.04081632653061229,0.005244271005159018,0.0011977180932538037,7960.0,2.2110552763819094,0.9292570242188481,1.933333333330111,5600.0,0.3181818181816374,0.0,0.0,0.006578947368421052,15362.0,0.0,2.0,0.0,-0.6493506493506493,-1.2903225806451613,0.0,-0.649350649350644,-1.2903225806451646,0.325,0.14
DRC,2025-07-03 10:15:00,16922.0,16961.0,16845.0,16845.0,52500.0,1200.0,51300.0,-1,1970-01-01 00:00:00.000002309,sl,17006.186651964428,16737.542232023716,,16887.522711545535,16849.48203996591,16739.806990179288,16457.052219829897,16862.725,16771.425,16288.01,163.68342497235426,183.62223665896184,-19.93881168660758,20.607694020837567,52.86338129987956,58.28819068255688,66.6305525460455,17124.57918374982,16418.27081625018,0.04192985262687075,0.604168382232904,97.10418744983635,0.0057645703443061054,58.055516936289074,16868.110026765495,0.9986299575513305,144400.0,-0.017956042674750816,0.011529454152404917,-0.004550289563881371,0.016228281853281956,0.06090187681068149,0.05010556139356426,0.005148162393004383,0.00032726431695716,53046.25,0.9897023823550204,-0.011503252820207699,0.023391812865492516,-50100.0,-0.9542857142855325,0.006886316414366281,-0.004550289563881338,0.0,19781.75,0.0,1.0,0.22609626941155472,-0.23098791755508172,1.1529454152404972,0.22609626941154648,-0.23098791755508108,1.1529454152404917,0.425,0.36
NT2,2025-07-03 10:15:00,19050.0,19100.0,19050.0,19100.0,8900.0,1800.0,7100.0,1,1970-01-01 00:00:00.000006302,tp,19182.055551125057,19045.296299249963,,19072.44797803283,19101.91998434664,19107.874768189173,18919.332894070572,19108.75,19161.875,18846.0,32.707587177508685,83.29478902731724,-50.58720184980855,15.579632279359194,50.677776736767356,40.0,33.333333333333336,19344.387842013926,18979.362157986074,0.01911129235747919,0.33049137990169825,82.33299177907612,0.004310627841836446,49.48497973662505,19144.46142604257,0.9976775828239238,576500.0,-0.00520833333333337,-0.0026109660574412663,-0.007792207792207795,-0.007792207792207795,0.05817174515235468,0.05010556139356426,0.0028657675409730996,0.0015735120654966303,56731.25,0.1568800264404539,-1.1104407638521552,0.25352112676020633,-5300.0,-0.595505617976859,0.002617801047120419,0.0026246719160104987,0.002631578947368421,19781.75,0.0,1.0,0.5263157894736842,0.5263157894736842,-0.26109660574412535,0.5263157894736858,0.5263157894736858,-0.26109660574412663,0.725,0.41
HDB,2025-07-03 10:15:00,22450.0,22500.0,22400.0,22400.0,684500.0,411000.0,273500.0,1,1970-01-01 00:00:00.000004302,tp,22511.66033631439,22325.559775790403,,22334.14349035074,22203.26447781932,22067.344153007725,21926.984593326117,22157.5,21946.875,21941.25,139.53565279865506,65.7544486884918,73.78120411016326,22.044747397572362,57.36905890640528,83.33333333333333,87.03703703703705,22487.32475483388,21406.42524516612,0.04825444239588218,0.919211032984258,103.86607319407621,0.004636878267592688,65.6674110029507,22134.841669457564,1.0119792286975475,14427200.0,-0.004444444444444473,0.004484304932735439,0.02517162471395884,0.029885057471264354,0.03703703703703698,0.05010556139356426,0.003569833626469087,0.0005443974119343299,804800.0,0.8505218687872763,-0.13179188336107284,1.5027422303472942,137500.0,0.20087655222790063,0.004464285714285714,-0.0022271714922048997,0.0,19781.75,0.0,1.0,0.4484304932735426,0.0,0.4484304932735426,0.4484304932735439,0.0,0.4484304932735439,0.625,0.85
FMC,2025-07-03 10:15:00,39000.0,39000.0,39000.0,39000.0,2900.0,2900.0,0.0,-1,1970-01-01 00:00:00.000003318,sl,39418.56318640015,38720.957875733235,,38751.16814746213,38346.2885415102,37859.874184592576,37264.674027712266,38152.5,37606.875,36913.5,555.8499267646548,381.8617946318927,173.98813213276213,27.950805955301302,57.265031096830334,60.60606060606061,61.61616161616163,39395.2921598092,35818.4578401908,0.09171370050303589,0.8894854710935082,252.260083395335,0.006468207266547051,70.2848650597422,38714.84103328366,1.0073656241148243,-38100.0,-0.012658227848101222,0.048387096774193505,0.03038309114927351,0.07290233837689142,0.10481586402266285,0.05010556139356426,0.007685216749182235,0.000622406735731708,10202.5,0.2842440578289635,-0.453764813402527,290000000000.0,2900.0,0.9999999999965518,0.0,0.0,0.0,19781.75,0.0,1.0,1.5625,-0.5102040816326531,4.838709677419355,1.5625,-0.5102040816326481,4.8387096774193505,0.575,0.83
IJC,2025-07-03 10:15:00,12650.0,12650.0,12600.0,12600.0,15000.0,9200.0,5800.0,1,1970-01-01 00:00:00.000005304,tp,12671.0245960821,12552.6502692786,,12622.43147082226,12588.000774297861,12536.440179547795,12460.222836427287,12572.5,12531.25,12408.75,64.14883109665061,54.43404470755691,9.714786389093703,16.021582802953343,52.74405995213232,50.0,50.0,12717.243951514558,12345.256048485442,0.029522849446755227,0.6848178380000138,66.2534070630099,0.005258206909762691,66.36910679060628,12588.416508209857,1.0009201706809263,2123500.0,-0.0039525691699604515,0.008000000000000007,0.003984063745019917,0.020242914979757165,0.020242914979757165,0.05010556139356426,0.003937700108613456,0.0004183472933464736,103522.5,0.1448960370933855,-0.8338356134378795,1.5862068965489893,3400.0,0.22666666666651555,0.003968253968253968,-0.003952569169960474,0.003968253968253968,19781.75,0.0,1.0,-0.7874015748031495,-0.7874015748031495,0.8,-0.7874015748031482,-0.7874015748031482,0.8000000000000007,0.35,0.69
TNG,2025-07-03 10:15:00,21300.0,21300.0,21200.0,21300.0,278700.0,85700.0,193000.0,-1,1970-01-01 00:00:00.000010564,sl,21552.217437278563,21131.85504181429,,21793.06612847627,21655.933356056477,21259.61293379418,20368.52639345518,21695.0,21182.5,20065.5,535.3283014796107,528.0203920716026,7.307909408008072,23.774155224887995,52.696078131840906,37.03703703703704,37.03703703703704,22525.174569655657,19839.825430344343,0.12607272954513213,0.5437559490048784,243.83009718438214,0.011447422403022635,52.07784731447483,21708.719973087787,0.9811725438628129,5316000.0,-0.01388888888888884,-0.004672897196261627,0.02898550724637672,0.049261083743842304,0.16393442622950816,0.05010556139356426,0.008401949179520451,0.0010030334133136673,180028.75,1.5480860695861078,0.5111792166538429,0.44404145077717905,-107300.0,-0.38500179404376084,0.004694835680751174,0.0,0.0,19781.75,0.0,1.0,-1.3888888888888888,-5.752212389380531,-0.46728971962616817,-1.388888888888884,-5.752212389380529,-0.4672897196261627,0.15,0.34
NT2,2025-07-03 10:30:00,19100.0,19150.0,19100.0,19150.0,16300.0,10900.0,5400.0,-1,1970-01-01 00:00:00.000006305,sl,19232.2841760691,19095.143882620596,,19079.833884886844,19104.26535096388,19108.914897369687,18921.628089154445,19107.5,19161.25,18851.5,32.94451871349156,80.57315279413747,-47.62863408064591,15.30384657725817,51.66225085762705,50.0,36.666666666666664,19343.57868671715,18978.92131328285,0.019042160492652557,0.46914912238288525,81.75561692587834,0.0042692228159727594,49.7769065935432,19143.898998666955,1.0003186916799691,592800.0,0.0,0.0,-0.0026041666666666297,-0.0026041666666666297,0.06094182825484773,0.05010556139356426,0.0028674102465102162,0.0015752091087207953,56357.5,0.28922503659672627,-0.925205284977301,2.0185185185147807,5500.0,0.3374233128832286,0.0026109660574412533,0.002617801047120419,0.0,19781.75,0.0,1.0,-0.26041666666666663,0.7894736842105263,0.0,-0.26041666666666297,0.7894736842105177,0.0,0.9,0.55
CSV,2025-07-03 10:30:00,36650.0,36700.0,36600.0,36700.0,43900.0,23500.0,20400.0,-1,1970-01-01 00:00:00.000000302,sl,36951.501732952514,36532.332178031655,,36317.13655543381,36223.88089854602,36072.16700245375,35725.087111999404,36230.0,36040.0,35751.13,203.5178541498608,200.11485211820533,3.4030020316554612,12.797421068576833,55.86769785236378,66.66666666666667,66.66666666666667,37223.680700189034,34856.319299810966,0.06450576022828522,0.7787914003728362,187.23814016574303,0.005101856680265478,58.257533026696144,36394.136417945614,1.008404199471637,-1504300.0,0.008241758241758212,0.02657342657342654,-0.0027173913043477826,0.04409672830725464,0.061215047855883054,0.05010556139356426,0.004675610349351561,0.0003498910908205459,132501.25,0.33131762907897094,-0.7393397251461172,1.1519607843131607,3100.0,0.07061503416854883,0.0027247956403269754,0.001364256480218281,0.0,19781.75,0.0,1.0,0.9628610729023385,2.3709902370990235,2.6573426573426575,0.9628610729023324,2.3709902370990132,2.657342657342654,0.9,0.69
DRC,2025-07-03 10:30:00,16845.0,16884.0,16807.0,16884.0,108600.0,35800.0,72800.0,-1,1970-01-01 00:00:00.000002309,sl,17045.640748339993,16776.23950110667,,16887.187215207865,16851.165842894403,16743.36731140943,16461.300456448505,16861.775,16774.7875,16294.165,161.71887973749472,182.4382714199636,-20.71939168246888,20.645979729863917,53.38961421407308,60.85972850678733,61.9261572451299,17127.041484186124,16422.533515813873,0.041726366285966036,0.655019538320247,96.74518410251783,0.005729991951108613,58.46605143807145,16886.96005977026,0.999824713284109,253000.0,-0.004539826661163815,0.016190189587721893,-0.0022455974471102813,0.016190189587721893,0.06584180291648245,0.05010556139356426,0.005147966541919374,0.0003361075537121711,53205.0,2.0411615449675784,1.1624763557551836,0.49175824175817423,-37000.0,-0.34069981583790604,0.004560530679933665,0.002315227070347284,0.0,19781.75,0.0,1.0,-1.5682387920480383,0.0,1.6190189587721937,-1.5682387920480378,0.0,1.6190189587721893,0.5,0.45
IJC,2025-07-03 10:30:00,12600.0,12650.0,12600.0,12600.0,64700.0,6300.0,58400.0,1,1970-01-01 00:00:00.000005304,tp,12670.625674020866,12552.916217319424,,12620.295140267759,12588.586102380892,12538.009557830566,12461.613653975275,12575.0,12534.375,12410.5,63.44087789288824,54.92090055541266,8.51997733747558,15.823221302823484,52.74405995213232,50.0,50.0,12716.442123611047,12352.307876388953,0.02889954343032485,0.6802219936757938,65.96316765117044,0.005235172035807177,64.17284638996078,12590.641044720589,1.0007433263521825,2123500.0,-0.0039525691699604515,0.012048192771084265,0.008000000000000007,0.020242914979757165,0.020242914979757165,0.05010556139356426,0.003937700108613456,0.0004184389751435092,103381.25,0.6258388247385285,-0.3642041558028361,0.10787671232874865,-52100.0,-0.8052550231838014,0.003968253968253968,0.0,0.0,19781.75,0.0,1.0,-0.3952569169960474,-0.7874015748031495,1.2048192771084338,-0.39525691699604515,-0.7874015748031482,1.2048192771084265,0.325,0.68
